step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=570000: nr=1419, ctr1=2, ctr2=0, ctr3=4, RNA=4707  (tn=40320, r=63)
step=580000: nr=1427, ctr1=2, ctr2=0, ctr3=4, RNA=4681  (tn=40320, r=69)
step=590000: nr=1406, ctr1=2, ctr2=0, ctr3=4, RNA=4694  (tn=40320, r=54)
step=600000: nr=1417, ctr1=2, ctr2=0, ctr3=4, RNA=4686  (tn=40320, r=62)
step=610000: nr=1428, ctr1=2, ctr2=0, ctr3=4, RNA=4705  (tn=40320, r=76)
step=620000: nr=1400, ctr1=2, ctr2=0, ctr3=4, RNA=4663  (tn=40320, r=68)
step=630000: nr=1409, ctr1=1, ctr2=0, ctr3=3, RNA=4718  (tn=40320, r=61)
step=640000: nr=1400, ctr1=1, ctr2=0, ctr3=3, RNA=4677  (tn=40320, r=59)
step=650000: nr=1409, ctr1=1, ctr2=0, ctr3=3, RNA=4677  (tn=40320, r=76)
step=660000: nr=1420, ctr1=1, ctr2=0, ctr3=2, RNA=4696  (tn=40320, r=74)
step=670000: nr=1399, ctr1=1, ctr2=0, ctr3=2, RNA=4679  (tn=40320, r=71)
step=680000: nr=1402, ctr1=1, ctr2=0, ctr3=1, RNA=4688  (tn=40320, r=96)
step=690000: nr=1408, ctr1=1, ctr2=0, ctr3=1, RNA=4720  (tn=40320, r=78)
step=700000: nr=1401, ctr1=1, ctr2=0, ctr3=1, RNA=4705  (tn=40320, r=78)
step=710000: nr=1403, ctr1=1, ctr2=0, ctr3=1, RNA=4702  (tn=40320, r=92)
step=720000: nr=1406, ctr1=1, ctr2=0, ctr3=1, RNA=4687  (tn=40320, r=73)
step=730000: nr=1395, ctr1=1, ctr2=0, ctr3=1, RNA=4679  (tn=40320, r=49)
step=740000: nr=1379, ctr1=1, ctr2=0, ctr3=1, RNA=4652  (tn=40320, r=77)
step=750000: nr=1404, ctr1=1, ctr2=0, ctr3=1, RNA=4667  (tn=40320, r=66)
step=760000: nr=1403, ctr1=1, ctr2=0, ctr3=1, RNA=4666  (tn=40320, r=65)
step=770000: nr=1398, ctr1=1, ctr2=0, ctr3=1, RNA=4651  (tn=40320, r=74)
step=780000: nr=1394, ctr1=1, ctr2=0, ctr3=1, RNA=4661  (tn=40320, r=72)
step=790000: nr=1387, ctr1=1, ctr2=0, ctr3=1, RNA=4663  (tn=40320, r=92)
step=800000: nr=1388, ctr1=1, ctr2=0, ctr3=1, RNA=4647  (tn=40320, r=76)
step=810000: nr=1385, ctr1=1, ctr2=0, ctr3=1, RNA=4661  (tn=40320, r=72)
step=820000: nr=1381, ctr1=1, ctr2=0, ctr3=0, RNA=4650  (tn=40320, r=74)
step=830000: nr=1371, ctr1=1, ctr2=0, ctr3=0, RNA=4612  (tn=40320, r=74)
step=840000: nr=1394, ctr1=1, ctr2=0, ctr3=0, RNA=4624  (tn=40320, r=87)
step=850000: nr=1392, ctr1=1, ctr2=0, ctr3=0, RNA=4603  (tn=40320, r=80)
step=860000: nr=1397, ctr1=1, ctr2=0, ctr3=0, RNA=4621  (tn=40320, r=70)
step=870000: nr=1394, ctr1=1, ctr2=0, ctr3=0, RNA=4591  (tn=40320, r=75)
step=880000: nr=1381, ctr1=1, ctr2=0, ctr3=0, RNA=4582  (tn=40320, r=77)
step=890000: nr=1380, ctr1=1, ctr2=0, ctr3=0, RNA=4570  (tn=40320, r=83)
step=900000: nr=1384, ctr1=1, ctr2=0, ctr3=0, RNA=4587  (tn=40320, r=75)
step=910000: nr=1391, ctr1=1, ctr2=0, ctr3=0, RNA=4549  (tn=40320, r=72)
step=920000: nr=1393, ctr1=1, ctr2=0, ctr3=0, RNA=4545  (tn=40320, r=85)
step=930000: nr=1411, ctr1=1, ctr2=0, ctr3=0, RNA=4527  (tn=40320, r=90)
step=940000: nr=1394, ctr1=1, ctr2=0, ctr3=0, RNA=4536  (tn=40320, r=70)
step=950000: nr=1390, ctr1=1, ctr2=0, ctr3=0, RNA=4554  (tn=40320, r=66)
step=960000: nr=1391, ctr1=1, ctr2=0, ctr3=0, RNA=4539  (tn=40320, r=68)
step=970000: nr=1395, ctr1=1, ctr2=0, ctr3=0, RNA=4544  (tn=40320, r=73)
step=980000: nr=1396, ctr1=1, ctr2=0, ctr3=0, RNA=4526  (tn=40320, r=81)
step=990000: nr=1405, ctr1=1, ctr2=0, ctr3=0, RNA=4540  (tn=40320, r=90)
step=1000000: nr=1407, ctr1=1, ctr2=0, ctr3=0, RNA=4559  (tn=40320, r=98)
step=1010000: nr=1411, ctr1=1, ctr2=0, ctr3=0, RNA=4545  (tn=40320, r=100)
step=1020000: nr=1415, ctr1=1, ctr2=0, ctr3=0, RNA=4553  (tn=40320, r=80)
step=1030000: nr=1405, ctr1=1, ctr2=0, ctr3=0, RNA=4537  (tn=40320, r=95)
step=1040000: nr=1410, ctr1=1, ctr2=0, ctr3=0, RNA=4529  (tn=40320, r=81)
step=1050000: nr=1411, ctr1=1, ctr2=0, ctr3=0, RNA=4538  (tn=40320, r=104)
step=1060000: nr=1394, ctr1=1, ctr2=0, ctr3=0, RNA=4533  (tn=40320, r=101)
step=1070000: nr=1400, ctr1=1, ctr2=0, ctr3=0, RNA=4516  (tn=40320, r=96)
step=1080000: nr=1406, ctr1=1, ctr2=0, ctr3=0, RNA=4501  (tn=40320, r=92)
step=1090000: nr=1406, ctr1=1, ctr2=0, ctr3=0, RNA=4512  (tn=40320, r=86)
step=1100000: nr=1414, ctr1=1, ctr2=0, ctr3=0, RNA=4496  (tn=40320, r=91)
step=1110000: nr=1416, ctr1=1, ctr2=0, ctr3=0, RNA=4463  (tn=40320, r=100)
step=1120000: nr=1417, ctr1=1, ctr2=0, ctr3=0, RNA=4479  (tn=40320, r=90)
step=1130000: nr=1410, ctr1=1, ctr2=0, ctr3=0, RNA=4492  (tn=40320, r=88)
step=1140000: nr=1407, ctr1=0, ctr2=0, ctr3=0, RNA=4456  (tn=40320, r=94)
step=1150000: nr=1403, ctr1=0, ctr2=0, ctr3=0, RNA=4479  (tn=40320, r=102)
step=1160000: nr=1396, ctr1=0, ctr2=0, ctr3=0, RNA=4463  (tn=40320, r=131)
step=1170000: nr=1408, ctr1=0, ctr2=0, ctr3=0, RNA=4476  (tn=40320, r=95)
step=1180000: nr=1396, ctr1=0, ctr2=0, ctr3=0, RNA=4452  (tn=40320, r=84)
step=1190000: nr=1404, ctr1=0, ctr2=0, ctr3=0, RNA=4441  (tn=40320, r=83)
step=1200000: nr=1398, ctr1=0, ctr2=0, ctr3=0, RNA=4422  (tn=40320, r=100)
step=1210000: nr=1402, ctr1=0, ctr2=0, ctr3=0, RNA=4461  (tn=40320, r=101)
step=1220000: nr=1404, ctr1=0, ctr2=0, ctr3=0, RNA=4468  (tn=40320, r=87)
step=1230000: nr=1396, ctr1=0, ctr2=0, ctr3=0, RNA=4435  (tn=40320, r=107)
step=1240000: nr=1409, ctr1=0, ctr2=0, ctr3=0, RNA=4403  (tn=40320, r=102)
step=1250000: nr=1408, ctr1=0, ctr2=0, ctr3=0, RNA=4416  (tn=40320, r=87)
step=1260000: nr=1413, ctr1=0, ctr2=0, ctr3=0, RNA=4421  (tn=40320, r=88)
step=1270000: nr=1406, ctr1=0, ctr2=0, ctr3=0, RNA=4418  (tn=40320, r=95)
step=1280000: nr=1395, ctr1=0, ctr2=0, ctr3=0, RNA=4393  (tn=40320, r=84)
step=1290000: nr=1399, ctr1=0, ctr2=0, ctr3=0, RNA=4403  (tn=40320, r=89)
step=1300000: nr=1412, ctr1=0, ctr2=0, ctr3=0, RNA=4396  (tn=40320, r=91)
step=1310000: nr=1417, ctr1=0, ctr2=0, ctr3=0, RNA=4398  (tn=40320, r=102)
step=1320000: nr=1428, ctr1=0, ctr2=0, ctr3=0, RNA=4412  (tn=40320, r=96)
step=1330000: nr=1408, ctr1=0, ctr2=0, ctr3=0, RNA=4397  (tn=40320, r=99)
step=1340000: nr=1413, ctr1=0, ctr2=0, ctr3=0, RNA=4379  (tn=40320, r=104)
step=1350000: nr=1411, ctr1=0, ctr2=0, ctr3=0, RNA=4368  (tn=40320, r=115)
step=1360000: nr=1422, ctr1=0, ctr2=0, ctr3=0, RNA=4374  (tn=40320, r=105)
step=1370000: nr=1434, ctr1=0, ctr2=0, ctr3=0, RNA=4348  (tn=40320, r=112)
step=1380000: nr=1446, ctr1=0, ctr2=0, ctr3=0, RNA=4326  (tn=40320, r=110)
step=1390000: nr=1449, ctr1=0, ctr2=0, ctr3=0, RNA=4343  (tn=40320, r=108)
step=1400000: nr=1445, ctr1=0, ctr2=0, ctr3=0, RNA=4339  (tn=40320, r=103)
step=1410000: nr=1442, ctr1=0, ctr2=0, ctr3=0, RNA=4326  (tn=40320, r=97)
step=1420000: nr=1453, ctr1=0, ctr2=0, ctr3=0, RNA=4342  (tn=40320, r=90)
step=1430000: nr=1471, ctr1=0, ctr2=0, ctr3=0, RNA=4341  (tn=40320, r=96)
step=1440000: nr=1468, ctr1=0, ctr2=0, ctr3=0, RNA=4339  (tn=40320, r=94)
step=1450000: nr=1469, ctr1=0, ctr2=0, ctr3=0, RNA=4357  (tn=40320, r=94)
step=1460000: nr=1475, ctr1=0, ctr2=0, ctr3=0, RNA=4338  (tn=40320, r=92)
step=1470000: nr=1483, ctr1=0, ctr2=0, ctr3=0, RNA=4343  (tn=40320, r=93)
step=1480000: nr=1472, ctr1=0, ctr2=0, ctr3=0, RNA=4335  (tn=40320, r=96)
step=1490000: nr=1487, ctr1=0, ctr2=0, ctr3=0, RNA=4357  (tn=40320, r=80)
step=1500000: nr=1491, ctr1=0, ctr2=0, ctr3=0, RNA=4335  (tn=40320, r=83)
step=1510000: nr=1498, ctr1=0, ctr2=0, ctr3=0, RNA=4338  (tn=40320, r=93)
step=1520000: nr=1497, ctr1=0, ctr2=0, ctr3=0, RNA=4336  (tn=40320, r=96)
step=1530000: nr=1518, ctr1=0, ctr2=0, ctr3=0, RNA=4374  (tn=40320, r=87)
step=1540000: nr=1513, ctr1=0, ctr2=0, ctr3=0, RNA=4300  (tn=40320, r=116)
step=1550000: nr=1519, ctr1=0, ctr2=0, ctr3=0, RNA=4301  (tn=40320, r=105)
step=1560000: nr=1523, ctr1=0, ctr2=0, ctr3=0, RNA=4308  (tn=40320, r=96)
step=1570000: nr=1533, ctr1=0, ctr2=0, ctr3=0, RNA=4282  (tn=40320, r=99)
step=1580000: nr=1526, ctr1=0, ctr2=0, ctr3=0, RNA=4291  (tn=40320, r=108)
step=1590000: nr=1518, ctr1=0, ctr2=0, ctr3=0, RNA=4297  (tn=40320, r=104)
step=1600000: nr=1536, ctr1=0, ctr2=0, ctr3=0, RNA=4245  (tn=40320, r=115)
step=1610000: nr=1544, ctr1=0, ctr2=0, ctr3=0, RNA=4232  (tn=40320, r=106)
step=1620000: nr=1539, ctr1=0, ctr2=0, ctr3=0, RNA=4263  (tn=40320, r=109)
step=1630000: nr=1526, ctr1=0, ctr2=0, ctr3=0, RNA=4228  (tn=40320, r=109)
step=1640000: nr=1522, ctr1=0, ctr2=0, ctr3=0, RNA=4257  (tn=40320, r=97)
step=1650000: nr=1526, ctr1=0, ctr2=0, ctr3=0, RNA=4258  (tn=40320, r=124)
step=1660000: nr=1525, ctr1=0, ctr2=0, ctr3=0, RNA=4211  (tn=40320, r=126)
step=1670000: nr=1524, ctr1=0, ctr2=0, ctr3=0, RNA=4234  (tn=40320, r=121)
step=1680000: nr=1524, ctr1=0, ctr2=0, ctr3=0, RNA=4196  (tn=40320, r=139)
step=1690000: nr=1523, ctr1=0, ctr2=0, ctr3=0, RNA=4195  (tn=40320, r=114)
step=1700000: nr=1530, ctr1=0, ctr2=0, ctr3=0, RNA=4213  (tn=40320, r=129)
step=1710000: nr=1526, ctr1=0, ctr2=0, ctr3=0, RNA=4206  (tn=40320, r=143)
step=1720000: nr=1525, ctr1=0, ctr2=0, ctr3=0, RNA=4183  (tn=40320, r=116)
step=1730000: nr=1536, ctr1=0, ctr2=0, ctr3=0, RNA=4198  (tn=40320, r=125)
step=1740000: nr=1521, ctr1=0, ctr2=0, ctr3=0, RNA=4183  (tn=40320, r=121)
step=1750000: nr=1528, ctr1=0, ctr2=0, ctr3=0, RNA=4175  (tn=40320, r=106)
step=1760000: nr=1526, ctr1=0, ctr2=0, ctr3=0, RNA=4169  (tn=40320, r=122)
step=1770000: nr=1543, ctr1=0, ctr2=0, ctr3=0, RNA=4185  (tn=40320, r=122)
step=1780000: nr=1550, ctr1=0, ctr2=0, ctr3=0, RNA=4159  (tn=40320, r=116)
step=1790000: nr=1562, ctr1=0, ctr2=0, ctr3=0, RNA=4164  (tn=40320, r=113)
step=1800000: nr=1557, ctr1=0, ctr2=0, ctr3=0, RNA=4142  (tn=40320, r=129)
step=1810000: nr=1545, ctr1=0, ctr2=0, ctr3=0, RNA=4126  (tn=40320, r=108)
step=1820000: nr=1557, ctr1=0, ctr2=0, ctr3=0, RNA=4119  (tn=40320, r=133)
step=1830000: nr=1541, ctr1=0, ctr2=0, ctr3=0, RNA=4118  (tn=40320, r=126)
step=1840000: nr=1539, ctr1=0, ctr2=0, ctr3=0, RNA=4144  (tn=40320, r=141)
step=1850000: nr=1546, ctr1=0, ctr2=0, ctr3=0, RNA=4174  (tn=40320, r=122)
step=1860000: nr=1565, ctr1=0, ctr2=0, ctr3=0, RNA=4154  (tn=40320, r=112)
step=1870000: nr=1577, ctr1=0, ctr2=0, ctr3=0, RNA=4136  (tn=40320, r=118)
step=1880000: nr=1572, ctr1=0, ctr2=0, ctr3=0, RNA=4119  (tn=40320, r=109)
step=1890000: nr=1573, ctr1=0, ctr2=0, ctr3=0, RNA=4093  (tn=40320, r=123)
step=1900000: nr=1566, ctr1=0, ctr2=0, ctr3=0, RNA=4065  (tn=40320, r=105)
step=1910000: nr=1565, ctr1=0, ctr2=0, ctr3=0, RNA=4084  (tn=40320, r=101)
step=1920000: nr=1577, ctr1=0, ctr2=0, ctr3=0, RNA=4082  (tn=40320, r=105)
step=1930000: nr=1551, ctr1=0, ctr2=0, ctr3=0, RNA=4061  (tn=40320, r=125)
step=1940000: nr=1559, ctr1=0, ctr2=0, ctr3=0, RNA=4050  (tn=40320, r=110)
step=1950000: nr=1565, ctr1=0, ctr2=0, ctr3=0, RNA=4075  (tn=40320, r=119)
step=1960000: nr=1572, ctr1=0, ctr2=0, ctr3=0, RNA=4064  (tn=40320, r=137)
step=1970000: nr=1568, ctr1=0, ctr2=0, ctr3=0, RNA=4036  (tn=40320, r=145)
step=1980000: nr=1573, ctr1=0, ctr2=0, ctr3=0, RNA=4043  (tn=40320, r=144)
step=1990000: nr=1572, ctr1=0, ctr2=0, ctr3=0, RNA=4037  (tn=40320, r=145)
step=2000000: nr=1581, ctr1=0, ctr2=0, ctr3=0, RNA=4033  (tn=40320, r=141)
step=2010000: nr=1583, ctr1=0, ctr2=0, ctr3=0, RNA=4047  (tn=40320, r=139)
step=2020000: nr=1579, ctr1=0, ctr2=0, ctr3=0, RNA=3998  (tn=40320, r=133)
step=2030000: nr=1611, ctr1=0, ctr2=0, ctr3=0, RNA=3997  (tn=40320, r=135)
step=2040000: nr=1604, ctr1=0, ctr2=0, ctr3=0, RNA=3998  (tn=40320, r=138)
step=2050000: nr=1611, ctr1=0, ctr2=0, ctr3=0, RNA=3993  (tn=40320, r=140)
step=2060000: nr=1612, ctr1=0, ctr2=0, ctr3=0, RNA=3991  (tn=40320, r=134)
step=2070000: nr=1614, ctr1=0, ctr2=0, ctr3=0, RNA=3977  (tn=40320, r=152)
step=2080000: nr=1617, ctr1=0, ctr2=0, ctr3=0, RNA=3992  (tn=40320, r=143)
step=2090000: nr=1600, ctr1=0, ctr2=0, ctr3=0, RNA=3974  (tn=40320, r=131)
step=2100000: nr=1602, ctr1=0, ctr2=0, ctr3=0, RNA=3967  (tn=40320, r=123)
step=2110000: nr=1598, ctr1=0, ctr2=0, ctr3=0, RNA=3967  (tn=40320, r=111)
step=2120000: nr=1603, ctr1=0, ctr2=0, ctr3=0, RNA=3972  (tn=40320, r=115)
step=2130000: nr=1599, ctr1=0, ctr2=0, ctr3=0, RNA=3961  (tn=40320, r=135)
step=2140000: nr=1609, ctr1=0, ctr2=0, ctr3=0, RNA=3943  (tn=40320, r=127)
step=2150000: nr=1600, ctr1=0, ctr2=0, ctr3=0, RNA=3937  (tn=40320, r=151)
step=2160000: nr=1615, ctr1=0, ctr2=0, ctr3=0, RNA=3947  (tn=40320, r=137)
step=2170000: nr=1617, ctr1=0, ctr2=0, ctr3=0, RNA=3939  (tn=40320, r=125)
step=2180000: nr=1628, ctr1=0, ctr2=0, ctr3=0, RNA=3934  (tn=40320, r=149)
step=2190000: nr=1621, ctr1=0, ctr2=0, ctr3=0, RNA=3904  (tn=40320, r=158)
step=2200000: nr=1636, ctr1=0, ctr2=0, ctr3=0, RNA=3917  (tn=40320, r=150)
step=2210000: nr=1638, ctr1=0, ctr2=0, ctr3=0, RNA=3900  (tn=40320, r=134)
step=2220000: nr=1655, ctr1=0, ctr2=0, ctr3=0, RNA=3895  (tn=40320, r=126)
step=2230000: nr=1661, ctr1=0, ctr2=0, ctr3=0, RNA=3865  (tn=40320, r=132)
step=2240000: nr=1672, ctr1=0, ctr2=0, ctr3=0, RNA=3855  (tn=40320, r=108)
step=2250000: nr=1657, ctr1=0, ctr2=0, ctr3=0, RNA=3870  (tn=40320, r=110)
step=2260000: nr=1657, ctr1=0, ctr2=0, ctr3=0, RNA=3861  (tn=40320, r=131)
step=2270000: nr=1656, ctr1=0, ctr2=0, ctr3=0, RNA=3838  (tn=40320, r=143)
step=2280000: nr=1669, ctr1=0, ctr2=0, ctr3=0, RNA=3823  (tn=40320, r=142)
step=2290000: nr=1671, ctr1=0, ctr2=0, ctr3=0, RNA=3809  (tn=40320, r=121)
step=2300000: nr=1673, ctr1=0, ctr2=0, ctr3=0, RNA=3821  (tn=40320, r=122)
step=2310000: nr=1656, ctr1=0, ctr2=0, ctr3=0, RNA=3819  (tn=40320, r=125)
step=2320000: nr=1679, ctr1=0, ctr2=0, ctr3=0, RNA=3823  (tn=40320, r=123)
step=2330000: nr=1690, ctr1=0, ctr2=0, ctr3=0, RNA=3817  (tn=40320, r=134)
step=2340000: nr=1699, ctr1=0, ctr2=0, ctr3=0, RNA=3793  (tn=40320, r=125)
step=2350000: nr=1709, ctr1=0, ctr2=0, ctr3=0, RNA=3774  (tn=40320, r=100)
step=2360000: nr=1680, ctr1=0, ctr2=0, ctr3=0, RNA=3736  (tn=40320, r=121)
step=2370000: nr=1709, ctr1=0, ctr2=0, ctr3=0, RNA=3747  (tn=40320, r=113)
step=2380000: nr=1702, ctr1=0, ctr2=0, ctr3=0, RNA=3748  (tn=40320, r=144)
step=2390000: nr=1683, ctr1=0, ctr2=0, ctr3=0, RNA=3758  (tn=40320, r=126)
step=2400000: nr=1692, ctr1=0, ctr2=0, ctr3=0, RNA=3740  (tn=40320, r=131)
step=2410000: nr=1673, ctr1=0, ctr2=0, ctr3=0, RNA=3714  (tn=40320, r=150)
step=2420000: nr=1675, ctr1=0, ctr2=0, ctr3=0, RNA=3691  (tn=40320, r=143)
step=2430000: nr=1705, ctr1=0, ctr2=0, ctr3=0, RNA=3700  (tn=40320, r=144)
step=2440000: nr=1692, ctr1=0, ctr2=0, ctr3=0, RNA=3714  (tn=40320, r=127)
step=2450000: nr=1683, ctr1=0, ctr2=0, ctr3=0, RNA=3689  (tn=40320, r=137)
step=2460000: nr=1680, ctr1=0, ctr2=0, ctr3=0, RNA=3688  (tn=40320, r=158)
step=2470000: nr=1679, ctr1=0, ctr2=0, ctr3=0, RNA=3665  (tn=40320, r=157)
step=2480000: nr=1679, ctr1=0, ctr2=0, ctr3=0, RNA=3665  (tn=40320, r=153)
step=2490000: nr=1680, ctr1=0, ctr2=0, ctr3=0, RNA=3635  (tn=40320, r=172)
step=2500000: nr=1677, ctr1=0, ctr2=0, ctr3=0, RNA=3639  (tn=40320, r=169)
step=2510000: nr=1681, ctr1=0, ctr2=0, ctr3=0, RNA=3649  (tn=40320, r=189)
step=2520000: nr=1684, ctr1=0, ctr2=0, ctr3=0, RNA=3653  (tn=40320, r=158)
step=2530000: nr=1690, ctr1=0, ctr2=0, ctr3=0, RNA=3659  (tn=40320, r=162)
step=2540000: nr=1682, ctr1=0, ctr2=0, ctr3=0, RNA=3659  (tn=40320, r=166)
step=2550000: nr=1690, ctr1=0, ctr2=0, ctr3=0, RNA=3620  (tn=40320, r=170)
step=2560000: nr=1680, ctr1=0, ctr2=0, ctr3=0, RNA=3617  (tn=40320, r=145)
step=2570000: nr=1688, ctr1=0, ctr2=0, ctr3=0, RNA=3616  (tn=40320, r=158)
step=2580000: nr=1686, ctr1=0, ctr2=0, ctr3=0, RNA=3636  (tn=40320, r=164)
step=2590000: nr=1696, ctr1=0, ctr2=0, ctr3=0, RNA=3628  (tn=40320, r=146)
step=2600000: nr=1689, ctr1=0, ctr2=0, ctr3=0, RNA=3640  (tn=40320, r=149)
step=2610000: nr=1693, ctr1=0, ctr2=0, ctr3=0, RNA=3651  (tn=40320, r=134)
step=2620000: nr=1681, ctr1=0, ctr2=0, ctr3=0, RNA=3622  (tn=40320, r=140)
step=2630000: nr=1719, ctr1=0, ctr2=0, ctr3=0, RNA=3646  (tn=40320, r=118)
step=2640000: nr=1702, ctr1=0, ctr2=0, ctr3=0, RNA=3589  (tn=40320, r=125)
step=2650000: nr=1720, ctr1=0, ctr2=0, ctr3=0, RNA=3571  (tn=40320, r=112)
step=2660000: nr=1725, ctr1=0, ctr2=0, ctr3=0, RNA=3551  (tn=40320, r=107)
step=2670000: nr=1731, ctr1=0, ctr2=0, ctr3=0, RNA=3560  (tn=40320, r=123)
step=2680000: nr=1727, ctr1=0, ctr2=0, ctr3=0, RNA=3551  (tn=40320, r=116)
step=2690000: nr=1721, ctr1=0, ctr2=0, ctr3=0, RNA=3543  (tn=40320, r=113)
