step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=840000: nr=1420, ctr1=6, ctr2=1, ctr3=0, RNA=4845  (tn=40320, r=53)
step=850000: nr=1411, ctr1=6, ctr2=1, ctr3=0, RNA=4841  (tn=40320, r=47)
step=860000: nr=1414, ctr1=6, ctr2=1, ctr3=0, RNA=4855  (tn=40320, r=45)
step=870000: nr=1411, ctr1=6, ctr2=1, ctr3=0, RNA=4892  (tn=40320, r=57)
step=880000: nr=1408, ctr1=6, ctr2=1, ctr3=0, RNA=4889  (tn=40320, r=45)
step=890000: nr=1407, ctr1=6, ctr2=0, ctr3=0, RNA=4877  (tn=40320, r=59)
step=900000: nr=1418, ctr1=6, ctr2=0, ctr3=0, RNA=4880  (tn=40320, r=45)
step=910000: nr=1434, ctr1=6, ctr2=0, ctr3=0, RNA=4882  (tn=40320, r=57)
step=920000: nr=1412, ctr1=6, ctr2=0, ctr3=0, RNA=4883  (tn=40320, r=54)
step=930000: nr=1417, ctr1=6, ctr2=0, ctr3=0, RNA=4893  (tn=40320, r=58)
step=940000: nr=1406, ctr1=6, ctr2=0, ctr3=0, RNA=4887  (tn=40320, r=67)
step=950000: nr=1414, ctr1=6, ctr2=0, ctr3=0, RNA=4880  (tn=40320, r=61)
step=960000: nr=1418, ctr1=6, ctr2=0, ctr3=0, RNA=4878  (tn=40320, r=51)
step=970000: nr=1412, ctr1=6, ctr2=0, ctr3=0, RNA=4861  (tn=40320, r=60)
step=980000: nr=1392, ctr1=6, ctr2=0, ctr3=0, RNA=4883  (tn=40320, r=42)
step=990000: nr=1410, ctr1=6, ctr2=0, ctr3=0, RNA=4893  (tn=40320, r=54)
step=1000000: nr=1411, ctr1=6, ctr2=0, ctr3=0, RNA=4866  (tn=40320, r=42)
step=1010000: nr=1405, ctr1=6, ctr2=0, ctr3=0, RNA=4862  (tn=40320, r=50)
step=1020000: nr=1418, ctr1=6, ctr2=0, ctr3=0, RNA=4891  (tn=40320, r=40)
step=1030000: nr=1423, ctr1=6, ctr2=0, ctr3=0, RNA=4870  (tn=40320, r=56)
step=1040000: nr=1420, ctr1=4, ctr2=0, ctr3=0, RNA=4882  (tn=40320, r=34)
step=1050000: nr=1427, ctr1=4, ctr2=0, ctr3=0, RNA=4832  (tn=40320, r=52)
step=1060000: nr=1427, ctr1=4, ctr2=0, ctr3=0, RNA=4879  (tn=40320, r=50)
step=1070000: nr=1434, ctr1=4, ctr2=0, ctr3=0, RNA=4884  (tn=40320, r=53)
step=1080000: nr=1415, ctr1=4, ctr2=0, ctr3=0, RNA=4879  (tn=40320, r=67)
step=1090000: nr=1428, ctr1=4, ctr2=0, ctr3=0, RNA=4847  (tn=40320, r=52)
step=1100000: nr=1433, ctr1=4, ctr2=0, ctr3=0, RNA=4857  (tn=40320, r=51)
step=1110000: nr=1416, ctr1=4, ctr2=0, ctr3=1, RNA=4836  (tn=40320, r=46)
step=1120000: nr=1433, ctr1=4, ctr2=0, ctr3=1, RNA=4811  (tn=40320, r=50)
step=1130000: nr=1443, ctr1=4, ctr2=0, ctr3=1, RNA=4800  (tn=40320, r=45)
step=1140000: nr=1445, ctr1=3, ctr2=0, ctr3=1, RNA=4786  (tn=40320, r=40)
step=1150000: nr=1431, ctr1=3, ctr2=0, ctr3=1, RNA=4772  (tn=40320, r=56)
step=1160000: nr=1432, ctr1=3, ctr2=0, ctr3=1, RNA=4766  (tn=40320, r=60)
step=1170000: nr=1436, ctr1=3, ctr2=0, ctr3=1, RNA=4804  (tn=40320, r=44)
step=1180000: nr=1441, ctr1=3, ctr2=0, ctr3=1, RNA=4810  (tn=40320, r=55)
step=1190000: nr=1445, ctr1=2, ctr2=0, ctr3=1, RNA=4810  (tn=40320, r=42)
step=1200000: nr=1443, ctr1=2, ctr2=0, ctr3=1, RNA=4797  (tn=40320, r=46)
step=1210000: nr=1437, ctr1=1, ctr2=0, ctr3=1, RNA=4797  (tn=40320, r=50)
step=1220000: nr=1447, ctr1=1, ctr2=0, ctr3=0, RNA=4766  (tn=40320, r=52)
step=1230000: nr=1436, ctr1=1, ctr2=0, ctr3=0, RNA=4763  (tn=40320, r=58)
step=1240000: nr=1437, ctr1=2, ctr2=0, ctr3=0, RNA=4775  (tn=40320, r=69)
step=1250000: nr=1443, ctr1=2, ctr2=0, ctr3=0, RNA=4783  (tn=40320, r=47)
step=1260000: nr=1448, ctr1=2, ctr2=0, ctr3=0, RNA=4772  (tn=40320, r=52)
step=1270000: nr=1440, ctr1=2, ctr2=0, ctr3=0, RNA=4734  (tn=40320, r=46)
step=1280000: nr=1433, ctr1=2, ctr2=0, ctr3=0, RNA=4732  (tn=40320, r=50)
step=1290000: nr=1442, ctr1=2, ctr2=0, ctr3=0, RNA=4743  (tn=40320, r=64)
step=1300000: nr=1441, ctr1=2, ctr2=0, ctr3=0, RNA=4733  (tn=40320, r=57)
step=1310000: nr=1439, ctr1=2, ctr2=0, ctr3=0, RNA=4751  (tn=40320, r=54)
step=1320000: nr=1439, ctr1=1, ctr2=0, ctr3=0, RNA=4745  (tn=40320, r=39)
step=1330000: nr=1434, ctr1=1, ctr2=0, ctr3=0, RNA=4720  (tn=40320, r=52)
step=1340000: nr=1438, ctr1=1, ctr2=0, ctr3=0, RNA=4742  (tn=40320, r=56)
step=1350000: nr=1427, ctr1=1, ctr2=0, ctr3=0, RNA=4772  (tn=40320, r=65)
step=1360000: nr=1403, ctr1=0, ctr2=0, ctr3=0, RNA=4736  (tn=40320, r=50)
step=1370000: nr=1403, ctr1=0, ctr2=0, ctr3=0, RNA=4757  (tn=40320, r=64)
step=1380000: nr=1406, ctr1=0, ctr2=0, ctr3=0, RNA=4744  (tn=40320, r=50)
step=1390000: nr=1418, ctr1=0, ctr2=0, ctr3=0, RNA=4745  (tn=40320, r=68)
step=1400000: nr=1419, ctr1=0, ctr2=0, ctr3=0, RNA=4774  (tn=40320, r=62)
step=1410000: nr=1405, ctr1=0, ctr2=0, ctr3=0, RNA=4747  (tn=40320, r=60)
step=1420000: nr=1395, ctr1=0, ctr2=0, ctr3=0, RNA=4735  (tn=40320, r=50)
step=1430000: nr=1403, ctr1=0, ctr2=0, ctr3=0, RNA=4759  (tn=40320, r=62)
step=1440000: nr=1386, ctr1=0, ctr2=0, ctr3=0, RNA=4766  (tn=40320, r=61)
step=1450000: nr=1391, ctr1=0, ctr2=0, ctr3=0, RNA=4746  (tn=40320, r=68)
step=1460000: nr=1382, ctr1=0, ctr2=0, ctr3=0, RNA=4744  (tn=40320, r=56)
step=1470000: nr=1387, ctr1=0, ctr2=0, ctr3=0, RNA=4738  (tn=40320, r=63)
step=1480000: nr=1397, ctr1=0, ctr2=0, ctr3=0, RNA=4737  (tn=40320, r=62)
step=1490000: nr=1401, ctr1=0, ctr2=0, ctr3=0, RNA=4734  (tn=40320, r=59)
step=1500000: nr=1399, ctr1=0, ctr2=0, ctr3=0, RNA=4723  (tn=40320, r=59)
step=1510000: nr=1406, ctr1=0, ctr2=0, ctr3=0, RNA=4728  (tn=40320, r=61)
step=1520000: nr=1405, ctr1=0, ctr2=0, ctr3=0, RNA=4713  (tn=40320, r=72)
step=1530000: nr=1416, ctr1=0, ctr2=0, ctr3=0, RNA=4751  (tn=40320, r=56)
step=1540000: nr=1433, ctr1=0, ctr2=0, ctr3=0, RNA=4724  (tn=40320, r=66)
step=1550000: nr=1428, ctr1=0, ctr2=0, ctr3=0, RNA=4722  (tn=40320, r=70)
step=1560000: nr=1426, ctr1=0, ctr2=0, ctr3=0, RNA=4730  (tn=40320, r=46)
step=1570000: nr=1429, ctr1=0, ctr2=0, ctr3=0, RNA=4718  (tn=40320, r=70)
step=1580000: nr=1431, ctr1=0, ctr2=0, ctr3=0, RNA=4727  (tn=40320, r=52)
step=1590000: nr=1432, ctr1=0, ctr2=0, ctr3=0, RNA=4721  (tn=40320, r=59)
step=1600000: nr=1430, ctr1=0, ctr2=0, ctr3=0, RNA=4713  (tn=40320, r=43)
step=1610000: nr=1423, ctr1=0, ctr2=0, ctr3=0, RNA=4705  (tn=40320, r=56)
step=1620000: nr=1426, ctr1=0, ctr2=0, ctr3=0, RNA=4716  (tn=40320, r=60)
step=1630000: nr=1432, ctr1=0, ctr2=0, ctr3=0, RNA=4684  (tn=40320, r=50)
step=1640000: nr=1431, ctr1=0, ctr2=0, ctr3=0, RNA=4676  (tn=40320, r=37)
step=1650000: nr=1446, ctr1=0, ctr2=0, ctr3=0, RNA=4667  (tn=40320, r=43)
step=1660000: nr=1449, ctr1=0, ctr2=0, ctr3=0, RNA=4648  (tn=40320, r=52)
step=1670000: nr=1448, ctr1=0, ctr2=0, ctr3=0, RNA=4663  (tn=40320, r=57)
step=1680000: nr=1456, ctr1=0, ctr2=0, ctr3=0, RNA=4677  (tn=40320, r=55)
step=1690000: nr=1466, ctr1=0, ctr2=0, ctr3=0, RNA=4675  (tn=40320, r=68)
step=1700000: nr=1445, ctr1=0, ctr2=0, ctr3=0, RNA=4674  (tn=40320, r=47)
step=1710000: nr=1451, ctr1=0, ctr2=0, ctr3=0, RNA=4646  (tn=40320, r=63)
step=1720000: nr=1462, ctr1=0, ctr2=0, ctr3=0, RNA=4655  (tn=40320, r=55)
step=1730000: nr=1456, ctr1=0, ctr2=0, ctr3=0, RNA=4658  (tn=40320, r=68)
step=1740000: nr=1463, ctr1=0, ctr2=0, ctr3=0, RNA=4638  (tn=40320, r=68)
step=1750000: nr=1462, ctr1=0, ctr2=0, ctr3=0, RNA=4662  (tn=40320, r=49)
step=1760000: nr=1482, ctr1=0, ctr2=0, ctr3=0, RNA=4628  (tn=40320, r=54)
step=1770000: nr=1485, ctr1=0, ctr2=0, ctr3=0, RNA=4603  (tn=40320, r=61)
step=1780000: nr=1481, ctr1=0, ctr2=0, ctr3=0, RNA=4597  (tn=40320, r=52)
step=1790000: nr=1475, ctr1=0, ctr2=0, ctr3=0, RNA=4616  (tn=40320, r=53)
step=1800000: nr=1477, ctr1=0, ctr2=0, ctr3=0, RNA=4603  (tn=40320, r=51)
step=1810000: nr=1484, ctr1=0, ctr2=0, ctr3=0, RNA=4628  (tn=40320, r=51)
step=1820000: nr=1494, ctr1=0, ctr2=0, ctr3=0, RNA=4606  (tn=40320, r=74)
step=1830000: nr=1491, ctr1=0, ctr2=0, ctr3=0, RNA=4605  (tn=40320, r=43)
step=1840000: nr=1505, ctr1=0, ctr2=0, ctr3=0, RNA=4569  (tn=40320, r=66)
step=1850000: nr=1506, ctr1=0, ctr2=0, ctr3=0, RNA=4561  (tn=40320, r=53)
step=1860000: nr=1497, ctr1=0, ctr2=0, ctr3=0, RNA=4565  (tn=40320, r=55)
step=1870000: nr=1506, ctr1=0, ctr2=0, ctr3=0, RNA=4556  (tn=40320, r=54)
step=1880000: nr=1508, ctr1=0, ctr2=0, ctr3=0, RNA=4537  (tn=40320, r=54)
step=1890000: nr=1517, ctr1=0, ctr2=0, ctr3=0, RNA=4540  (tn=40320, r=59)
step=1900000: nr=1504, ctr1=0, ctr2=0, ctr3=0, RNA=4563  (tn=40320, r=72)
step=1910000: nr=1501, ctr1=0, ctr2=0, ctr3=0, RNA=4588  (tn=40320, r=63)
step=1920000: nr=1512, ctr1=0, ctr2=0, ctr3=0, RNA=4545  (tn=40320, r=80)
step=1930000: nr=1511, ctr1=0, ctr2=0, ctr3=0, RNA=4543  (tn=40320, r=72)
step=1940000: nr=1516, ctr1=0, ctr2=0, ctr3=0, RNA=4529  (tn=40320, r=60)
step=1950000: nr=1515, ctr1=0, ctr2=0, ctr3=0, RNA=4522  (tn=40320, r=58)
step=1960000: nr=1511, ctr1=0, ctr2=0, ctr3=0, RNA=4505  (tn=40320, r=69)
step=1970000: nr=1504, ctr1=0, ctr2=0, ctr3=0, RNA=4494  (tn=40320, r=60)
step=1980000: nr=1526, ctr1=0, ctr2=0, ctr3=0, RNA=4484  (tn=40320, r=56)
step=1990000: nr=1527, ctr1=0, ctr2=0, ctr3=0, RNA=4480  (tn=40320, r=67)
step=2000000: nr=1516, ctr1=0, ctr2=0, ctr3=0, RNA=4468  (tn=40320, r=72)
step=2010000: nr=1520, ctr1=0, ctr2=0, ctr3=0, RNA=4489  (tn=40320, r=68)
step=2020000: nr=1507, ctr1=0, ctr2=0, ctr3=0, RNA=4496  (tn=40320, r=67)
step=2030000: nr=1523, ctr1=0, ctr2=0, ctr3=0, RNA=4474  (tn=40320, r=74)
step=2040000: nr=1527, ctr1=0, ctr2=0, ctr3=0, RNA=4473  (tn=40320, r=90)
step=2050000: nr=1522, ctr1=0, ctr2=0, ctr3=0, RNA=4491  (tn=40320, r=83)
step=2060000: nr=1520, ctr1=0, ctr2=0, ctr3=0, RNA=4466  (tn=40320, r=81)
step=2070000: nr=1517, ctr1=0, ctr2=0, ctr3=0, RNA=4477  (tn=40320, r=67)
step=2080000: nr=1523, ctr1=0, ctr2=0, ctr3=0, RNA=4485  (tn=40320, r=65)
step=2090000: nr=1533, ctr1=0, ctr2=0, ctr3=0, RNA=4490  (tn=40320, r=69)
step=2100000: nr=1520, ctr1=0, ctr2=0, ctr3=0, RNA=4450  (tn=40320, r=74)
step=2110000: nr=1528, ctr1=0, ctr2=0, ctr3=0, RNA=4465  (tn=40320, r=70)
step=2120000: nr=1538, ctr1=0, ctr2=0, ctr3=0, RNA=4453  (tn=40320, r=71)
step=2130000: nr=1551, ctr1=0, ctr2=0, ctr3=0, RNA=4446  (tn=40320, r=68)
step=2140000: nr=1548, ctr1=0, ctr2=0, ctr3=0, RNA=4447  (tn=40320, r=81)
step=2150000: nr=1559, ctr1=0, ctr2=0, ctr3=0, RNA=4456  (tn=40320, r=65)
step=2160000: nr=1556, ctr1=0, ctr2=0, ctr3=0, RNA=4417  (tn=40320, r=66)
step=2170000: nr=1564, ctr1=0, ctr2=0, ctr3=0, RNA=4441  (tn=40320, r=66)
step=2180000: nr=1568, ctr1=0, ctr2=0, ctr3=0, RNA=4438  (tn=40320, r=64)
step=2190000: nr=1566, ctr1=0, ctr2=0, ctr3=0, RNA=4431  (tn=40320, r=60)
step=2200000: nr=1593, ctr1=0, ctr2=0, ctr3=0, RNA=4424  (tn=40320, r=55)
step=2210000: nr=1593, ctr1=0, ctr2=0, ctr3=0, RNA=4389  (tn=40320, r=72)
step=2220000: nr=1593, ctr1=0, ctr2=0, ctr3=0, RNA=4394  (tn=40320, r=63)
step=2230000: nr=1602, ctr1=0, ctr2=0, ctr3=0, RNA=4404  (tn=40320, r=58)
step=2240000: nr=1610, ctr1=0, ctr2=0, ctr3=0, RNA=4395  (tn=40320, r=65)
step=2250000: nr=1608, ctr1=0, ctr2=0, ctr3=0, RNA=4404  (tn=40320, r=70)
step=2260000: nr=1613, ctr1=0, ctr2=0, ctr3=0, RNA=4426  (tn=40320, r=63)
step=2270000: nr=1605, ctr1=0, ctr2=0, ctr3=0, RNA=4405  (tn=40320, r=56)
step=2280000: nr=1608, ctr1=0, ctr2=0, ctr3=0, RNA=4372  (tn=40320, r=61)
step=2290000: nr=1607, ctr1=0, ctr2=0, ctr3=0, RNA=4388  (tn=40320, r=52)
step=2300000: nr=1604, ctr1=0, ctr2=0, ctr3=0, RNA=4369  (tn=40320, r=59)
step=2310000: nr=1596, ctr1=0, ctr2=0, ctr3=0, RNA=4363  (tn=40320, r=55)
step=2320000: nr=1602, ctr1=0, ctr2=0, ctr3=0, RNA=4358  (tn=40320, r=64)
step=2330000: nr=1602, ctr1=0, ctr2=0, ctr3=0, RNA=4376  (tn=40320, r=65)
step=2340000: nr=1583, ctr1=0, ctr2=0, ctr3=0, RNA=4375  (tn=40320, r=59)
step=2350000: nr=1591, ctr1=0, ctr2=0, ctr3=0, RNA=4390  (tn=40320, r=76)
step=2360000: nr=1601, ctr1=0, ctr2=0, ctr3=0, RNA=4374  (tn=40320, r=68)
step=2370000: nr=1591, ctr1=0, ctr2=0, ctr3=0, RNA=4380  (tn=40320, r=62)
step=2380000: nr=1591, ctr1=0, ctr2=0, ctr3=0, RNA=4374  (tn=40320, r=53)
step=2390000: nr=1583, ctr1=0, ctr2=0, ctr3=0, RNA=4366  (tn=40320, r=78)
step=2400000: nr=1580, ctr1=0, ctr2=0, ctr3=0, RNA=4403  (tn=40320, r=75)
step=2410000: nr=1586, ctr1=0, ctr2=0, ctr3=0, RNA=4404  (tn=40320, r=98)
step=2420000: nr=1597, ctr1=0, ctr2=0, ctr3=0, RNA=4366  (tn=40320, r=70)
step=2430000: nr=1597, ctr1=0, ctr2=0, ctr3=0, RNA=4332  (tn=40320, r=65)
step=2440000: nr=1608, ctr1=0, ctr2=0, ctr3=0, RNA=4363  (tn=40320, r=65)
step=2450000: nr=1604, ctr1=0, ctr2=0, ctr3=0, RNA=4342  (tn=40320, r=70)
step=2460000: nr=1599, ctr1=0, ctr2=0, ctr3=0, RNA=4334  (tn=40320, r=64)
step=2470000: nr=1604, ctr1=0, ctr2=0, ctr3=0, RNA=4321  (tn=40320, r=60)
step=2480000: nr=1617, ctr1=0, ctr2=0, ctr3=0, RNA=4307  (tn=40320, r=66)
step=2490000: nr=1629, ctr1=0, ctr2=0, ctr3=0, RNA=4308  (tn=40320, r=71)
step=2500000: nr=1628, ctr1=0, ctr2=0, ctr3=0, RNA=4262  (tn=40320, r=66)
step=2510000: nr=1612, ctr1=0, ctr2=0, ctr3=0, RNA=4298  (tn=40320, r=52)
step=2520000: nr=1616, ctr1=0, ctr2=0, ctr3=0, RNA=4242  (tn=40320, r=87)
step=2530000: nr=1626, ctr1=0, ctr2=0, ctr3=0, RNA=4250  (tn=40320, r=63)
step=2540000: nr=1622, ctr1=0, ctr2=0, ctr3=0, RNA=4241  (tn=40320, r=74)
step=2550000: nr=1630, ctr1=0, ctr2=0, ctr3=0, RNA=4239  (tn=40320, r=78)
step=2560000: nr=1629, ctr1=0, ctr2=0, ctr3=0, RNA=4233  (tn=40320, r=78)
step=2570000: nr=1654, ctr1=0, ctr2=0, ctr3=0, RNA=4235  (tn=40320, r=68)
step=2580000: nr=1621, ctr1=0, ctr2=0, ctr3=0, RNA=4214  (tn=40320, r=63)
step=2590000: nr=1656, ctr1=0, ctr2=0, ctr3=0, RNA=4209  (tn=40320, r=69)
step=2600000: nr=1655, ctr1=0, ctr2=0, ctr3=0, RNA=4232  (tn=40320, r=63)
step=2610000: nr=1655, ctr1=0, ctr2=0, ctr3=0, RNA=4239  (tn=40320, r=57)
step=2620000: nr=1656, ctr1=0, ctr2=0, ctr3=0, RNA=4209  (tn=40320, r=67)
step=2630000: nr=1648, ctr1=0, ctr2=0, ctr3=0, RNA=4228  (tn=40320, r=73)
step=2640000: nr=1651, ctr1=0, ctr2=0, ctr3=0, RNA=4227  (tn=40320, r=66)
step=2650000: nr=1664, ctr1=0, ctr2=0, ctr3=0, RNA=4221  (tn=40320, r=80)
step=2660000: nr=1665, ctr1=0, ctr2=0, ctr3=0, RNA=4204  (tn=40320, r=75)
step=2670000: nr=1654, ctr1=0, ctr2=0, ctr3=0, RNA=4191  (tn=40320, r=60)
step=2680000: nr=1674, ctr1=0, ctr2=0, ctr3=0, RNA=4167  (tn=40320, r=62)
step=2690000: nr=1676, ctr1=0, ctr2=0, ctr3=0, RNA=4171  (tn=40320, r=77)
