step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=910000: nr=1279, ctr1=0, ctr2=0, ctr3=0, RNA=4763  (tn=40320, r=55)
step=920000: nr=1272, ctr1=0, ctr2=0, ctr3=0, RNA=4755  (tn=40320, r=63)
step=930000: nr=1270, ctr1=0, ctr2=0, ctr3=0, RNA=4782  (tn=40320, r=51)
step=940000: nr=1250, ctr1=0, ctr2=0, ctr3=0, RNA=4786  (tn=40320, r=64)
step=950000: nr=1251, ctr1=0, ctr2=0, ctr3=0, RNA=4753  (tn=40320, r=67)
step=960000: nr=1266, ctr1=0, ctr2=0, ctr3=0, RNA=4778  (tn=40320, r=62)
step=970000: nr=1252, ctr1=0, ctr2=0, ctr3=0, RNA=4779  (tn=40320, r=48)
step=980000: nr=1251, ctr1=0, ctr2=0, ctr3=0, RNA=4730  (tn=40320, r=56)
step=990000: nr=1261, ctr1=0, ctr2=0, ctr3=0, RNA=4730  (tn=40320, r=55)
step=1000000: nr=1259, ctr1=0, ctr2=0, ctr3=0, RNA=4719  (tn=40320, r=62)
step=1010000: nr=1257, ctr1=0, ctr2=0, ctr3=0, RNA=4736  (tn=40320, r=58)
step=1020000: nr=1256, ctr1=0, ctr2=0, ctr3=0, RNA=4718  (tn=40320, r=58)
step=1030000: nr=1257, ctr1=0, ctr2=0, ctr3=0, RNA=4740  (tn=40320, r=70)
step=1040000: nr=1244, ctr1=0, ctr2=0, ctr3=0, RNA=4726  (tn=40320, r=61)
step=1050000: nr=1250, ctr1=0, ctr2=0, ctr3=0, RNA=4736  (tn=40320, r=72)
step=1060000: nr=1274, ctr1=0, ctr2=0, ctr3=0, RNA=4758  (tn=40320, r=53)
step=1070000: nr=1257, ctr1=0, ctr2=0, ctr3=0, RNA=4715  (tn=40320, r=66)
step=1080000: nr=1253, ctr1=0, ctr2=0, ctr3=0, RNA=4723  (tn=40320, r=62)
step=1090000: nr=1261, ctr1=0, ctr2=0, ctr3=0, RNA=4734  (tn=40320, r=71)
step=1100000: nr=1269, ctr1=0, ctr2=0, ctr3=0, RNA=4751  (tn=40320, r=68)
step=1110000: nr=1261, ctr1=0, ctr2=0, ctr3=0, RNA=4735  (tn=40320, r=62)
step=1120000: nr=1268, ctr1=0, ctr2=0, ctr3=0, RNA=4733  (tn=40320, r=54)
step=1130000: nr=1265, ctr1=0, ctr2=0, ctr3=0, RNA=4720  (tn=40320, r=66)
step=1140000: nr=1267, ctr1=0, ctr2=0, ctr3=0, RNA=4721  (tn=40320, r=65)
step=1150000: nr=1262, ctr1=0, ctr2=0, ctr3=0, RNA=4729  (tn=40320, r=66)
step=1160000: nr=1252, ctr1=0, ctr2=0, ctr3=0, RNA=4708  (tn=40320, r=83)
step=1170000: nr=1257, ctr1=0, ctr2=0, ctr3=0, RNA=4698  (tn=40320, r=70)
step=1180000: nr=1262, ctr1=0, ctr2=0, ctr3=0, RNA=4669  (tn=40320, r=80)
step=1190000: nr=1267, ctr1=0, ctr2=0, ctr3=0, RNA=4701  (tn=40320, r=77)
step=1200000: nr=1263, ctr1=0, ctr2=0, ctr3=0, RNA=4663  (tn=40320, r=62)
step=1210000: nr=1264, ctr1=0, ctr2=0, ctr3=0, RNA=4655  (tn=40320, r=80)
step=1220000: nr=1266, ctr1=0, ctr2=0, ctr3=0, RNA=4667  (tn=40320, r=87)
step=1230000: nr=1275, ctr1=0, ctr2=0, ctr3=0, RNA=4703  (tn=40320, r=61)
step=1240000: nr=1266, ctr1=0, ctr2=0, ctr3=0, RNA=4667  (tn=40320, r=80)
step=1250000: nr=1270, ctr1=0, ctr2=0, ctr3=0, RNA=4657  (tn=40320, r=75)
step=1260000: nr=1269, ctr1=0, ctr2=0, ctr3=0, RNA=4677  (tn=40320, r=66)
step=1270000: nr=1268, ctr1=0, ctr2=0, ctr3=0, RNA=4636  (tn=40320, r=78)
step=1280000: nr=1275, ctr1=0, ctr2=0, ctr3=0, RNA=4653  (tn=40320, r=77)
step=1290000: nr=1272, ctr1=0, ctr2=0, ctr3=0, RNA=4652  (tn=40320, r=75)
step=1300000: nr=1275, ctr1=0, ctr2=0, ctr3=0, RNA=4656  (tn=40320, r=69)
step=1310000: nr=1280, ctr1=0, ctr2=0, ctr3=0, RNA=4618  (tn=40320, r=86)
step=1320000: nr=1275, ctr1=0, ctr2=0, ctr3=0, RNA=4611  (tn=40320, r=82)
step=1330000: nr=1271, ctr1=0, ctr2=0, ctr3=0, RNA=4643  (tn=40320, r=56)
step=1340000: nr=1276, ctr1=0, ctr2=0, ctr3=0, RNA=4615  (tn=40320, r=71)
step=1350000: nr=1280, ctr1=0, ctr2=0, ctr3=0, RNA=4622  (tn=40320, r=76)
step=1360000: nr=1283, ctr1=0, ctr2=0, ctr3=0, RNA=4642  (tn=40320, r=77)
step=1370000: nr=1278, ctr1=0, ctr2=0, ctr3=0, RNA=4643  (tn=40320, r=82)
step=1380000: nr=1285, ctr1=0, ctr2=0, ctr3=0, RNA=4652  (tn=40320, r=76)
step=1390000: nr=1279, ctr1=0, ctr2=0, ctr3=0, RNA=4626  (tn=40320, r=80)
step=1400000: nr=1282, ctr1=0, ctr2=0, ctr3=0, RNA=4617  (tn=40320, r=75)
step=1410000: nr=1284, ctr1=0, ctr2=0, ctr3=0, RNA=4628  (tn=40320, r=69)
step=1420000: nr=1291, ctr1=0, ctr2=0, ctr3=0, RNA=4616  (tn=40320, r=76)
step=1430000: nr=1291, ctr1=0, ctr2=0, ctr3=0, RNA=4597  (tn=40320, r=72)
step=1440000: nr=1286, ctr1=0, ctr2=0, ctr3=0, RNA=4551  (tn=40320, r=92)
step=1450000: nr=1280, ctr1=0, ctr2=0, ctr3=0, RNA=4543  (tn=40320, r=83)
step=1460000: nr=1284, ctr1=0, ctr2=0, ctr3=0, RNA=4539  (tn=40320, r=91)
step=1470000: nr=1279, ctr1=0, ctr2=0, ctr3=0, RNA=4551  (tn=40320, r=83)
step=1480000: nr=1299, ctr1=0, ctr2=0, ctr3=0, RNA=4536  (tn=40320, r=90)
step=1490000: nr=1288, ctr1=0, ctr2=0, ctr3=0, RNA=4509  (tn=40320, r=89)
step=1500000: nr=1301, ctr1=0, ctr2=0, ctr3=0, RNA=4538  (tn=40320, r=95)
step=1510000: nr=1304, ctr1=0, ctr2=0, ctr3=0, RNA=4540  (tn=40320, r=91)
step=1520000: nr=1306, ctr1=0, ctr2=0, ctr3=0, RNA=4557  (tn=40320, r=91)
step=1530000: nr=1296, ctr1=0, ctr2=0, ctr3=0, RNA=4538  (tn=40320, r=77)
step=1540000: nr=1298, ctr1=0, ctr2=0, ctr3=0, RNA=4538  (tn=40320, r=101)
step=1550000: nr=1306, ctr1=0, ctr2=0, ctr3=0, RNA=4549  (tn=40320, r=79)
step=1560000: nr=1301, ctr1=0, ctr2=0, ctr3=0, RNA=4550  (tn=40320, r=82)
step=1570000: nr=1313, ctr1=0, ctr2=0, ctr3=0, RNA=4514  (tn=40320, r=75)
step=1580000: nr=1320, ctr1=0, ctr2=0, ctr3=0, RNA=4533  (tn=40320, r=77)
step=1590000: nr=1324, ctr1=0, ctr2=0, ctr3=0, RNA=4532  (tn=40320, r=76)
step=1600000: nr=1328, ctr1=0, ctr2=0, ctr3=0, RNA=4496  (tn=40320, r=94)
step=1610000: nr=1323, ctr1=0, ctr2=0, ctr3=0, RNA=4459  (tn=40320, r=108)
step=1620000: nr=1332, ctr1=0, ctr2=0, ctr3=0, RNA=4497  (tn=40320, r=83)
step=1630000: nr=1319, ctr1=0, ctr2=0, ctr3=0, RNA=4487  (tn=40320, r=102)
step=1640000: nr=1327, ctr1=0, ctr2=0, ctr3=0, RNA=4485  (tn=40320, r=105)
step=1650000: nr=1341, ctr1=0, ctr2=0, ctr3=0, RNA=4490  (tn=40320, r=89)
step=1660000: nr=1328, ctr1=0, ctr2=0, ctr3=0, RNA=4473  (tn=40320, r=87)
step=1670000: nr=1351, ctr1=0, ctr2=0, ctr3=0, RNA=4467  (tn=40320, r=102)
step=1680000: nr=1351, ctr1=0, ctr2=0, ctr3=0, RNA=4447  (tn=40320, r=101)
step=1690000: nr=1355, ctr1=0, ctr2=0, ctr3=0, RNA=4425  (tn=40320, r=95)
step=1700000: nr=1360, ctr1=0, ctr2=0, ctr3=0, RNA=4434  (tn=40320, r=79)
step=1710000: nr=1369, ctr1=0, ctr2=0, ctr3=0, RNA=4455  (tn=40320, r=89)
step=1720000: nr=1364, ctr1=0, ctr2=0, ctr3=0, RNA=4425  (tn=40320, r=99)
step=1730000: nr=1385, ctr1=0, ctr2=0, ctr3=0, RNA=4411  (tn=40320, r=95)
step=1740000: nr=1378, ctr1=0, ctr2=0, ctr3=0, RNA=4389  (tn=40320, r=89)
step=1750000: nr=1380, ctr1=0, ctr2=0, ctr3=0, RNA=4393  (tn=40320, r=89)
step=1760000: nr=1377, ctr1=0, ctr2=0, ctr3=0, RNA=4377  (tn=40320, r=93)
step=1770000: nr=1386, ctr1=0, ctr2=0, ctr3=0, RNA=4392  (tn=40320, r=116)
step=1780000: nr=1385, ctr1=0, ctr2=0, ctr3=0, RNA=4378  (tn=40320, r=104)
step=1790000: nr=1387, ctr1=0, ctr2=0, ctr3=0, RNA=4398  (tn=40320, r=83)
step=1800000: nr=1389, ctr1=0, ctr2=0, ctr3=0, RNA=4393  (tn=40320, r=108)
step=1810000: nr=1381, ctr1=0, ctr2=0, ctr3=0, RNA=4369  (tn=40320, r=115)
step=1820000: nr=1385, ctr1=0, ctr2=0, ctr3=0, RNA=4342  (tn=40320, r=107)
step=1830000: nr=1368, ctr1=0, ctr2=0, ctr3=0, RNA=4341  (tn=40320, r=97)
step=1840000: nr=1381, ctr1=0, ctr2=0, ctr3=0, RNA=4346  (tn=40320, r=107)
step=1850000: nr=1380, ctr1=0, ctr2=0, ctr3=0, RNA=4365  (tn=40320, r=86)
step=1860000: nr=1393, ctr1=0, ctr2=0, ctr3=0, RNA=4350  (tn=40320, r=110)
step=1870000: nr=1397, ctr1=0, ctr2=0, ctr3=0, RNA=4336  (tn=40320, r=112)
step=1880000: nr=1396, ctr1=0, ctr2=0, ctr3=0, RNA=4362  (tn=40320, r=103)
step=1890000: nr=1404, ctr1=0, ctr2=0, ctr3=0, RNA=4329  (tn=40320, r=103)
step=1900000: nr=1407, ctr1=0, ctr2=0, ctr3=0, RNA=4307  (tn=40320, r=132)
step=1910000: nr=1408, ctr1=0, ctr2=0, ctr3=0, RNA=4308  (tn=40320, r=133)
step=1920000: nr=1403, ctr1=0, ctr2=0, ctr3=0, RNA=4331  (tn=40320, r=126)
step=1930000: nr=1410, ctr1=0, ctr2=0, ctr3=0, RNA=4324  (tn=40320, r=113)
step=1940000: nr=1422, ctr1=0, ctr2=0, ctr3=0, RNA=4320  (tn=40320, r=107)
step=1950000: nr=1411, ctr1=0, ctr2=0, ctr3=0, RNA=4324  (tn=40320, r=123)
step=1960000: nr=1420, ctr1=0, ctr2=0, ctr3=0, RNA=4296  (tn=40320, r=118)
step=1970000: nr=1410, ctr1=0, ctr2=0, ctr3=0, RNA=4272  (tn=40320, r=122)
step=1980000: nr=1427, ctr1=0, ctr2=0, ctr3=0, RNA=4283  (tn=40320, r=128)
step=1990000: nr=1431, ctr1=0, ctr2=0, ctr3=0, RNA=4291  (tn=40320, r=131)
step=2000000: nr=1418, ctr1=0, ctr2=0, ctr3=0, RNA=4297  (tn=40320, r=119)
step=2010000: nr=1434, ctr1=0, ctr2=0, ctr3=0, RNA=4315  (tn=40320, r=116)
step=2020000: nr=1441, ctr1=0, ctr2=0, ctr3=0, RNA=4292  (tn=40320, r=113)
step=2030000: nr=1435, ctr1=0, ctr2=0, ctr3=0, RNA=4287  (tn=40320, r=97)
step=2040000: nr=1444, ctr1=0, ctr2=0, ctr3=0, RNA=4266  (tn=40320, r=123)
step=2050000: nr=1436, ctr1=0, ctr2=0, ctr3=0, RNA=4261  (tn=40320, r=119)
step=2060000: nr=1445, ctr1=0, ctr2=0, ctr3=0, RNA=4260  (tn=40320, r=96)
step=2070000: nr=1434, ctr1=0, ctr2=0, ctr3=0, RNA=4231  (tn=40320, r=119)
step=2080000: nr=1445, ctr1=0, ctr2=0, ctr3=0, RNA=4220  (tn=40320, r=109)
step=2090000: nr=1448, ctr1=0, ctr2=0, ctr3=0, RNA=4209  (tn=40320, r=123)
step=2100000: nr=1456, ctr1=0, ctr2=0, ctr3=0, RNA=4213  (tn=40320, r=120)
step=2110000: nr=1476, ctr1=0, ctr2=0, ctr3=0, RNA=4197  (tn=40320, r=97)
step=2120000: nr=1468, ctr1=0, ctr2=0, ctr3=0, RNA=4197  (tn=40320, r=102)
step=2130000: nr=1475, ctr1=0, ctr2=0, ctr3=0, RNA=4182  (tn=40320, r=101)
step=2140000: nr=1478, ctr1=0, ctr2=0, ctr3=0, RNA=4145  (tn=40320, r=104)
step=2150000: nr=1484, ctr1=0, ctr2=0, ctr3=0, RNA=4151  (tn=40320, r=99)
step=2160000: nr=1492, ctr1=0, ctr2=0, ctr3=0, RNA=4147  (tn=40320, r=97)
step=2170000: nr=1503, ctr1=0, ctr2=0, ctr3=0, RNA=4125  (tn=40320, r=100)
step=2180000: nr=1488, ctr1=0, ctr2=0, ctr3=0, RNA=4127  (tn=40320, r=99)
step=2190000: nr=1485, ctr1=0, ctr2=0, ctr3=0, RNA=4141  (tn=40320, r=110)
step=2200000: nr=1489, ctr1=0, ctr2=0, ctr3=0, RNA=4133  (tn=40320, r=117)
step=2210000: nr=1496, ctr1=0, ctr2=0, ctr3=0, RNA=4127  (tn=40320, r=110)
step=2220000: nr=1495, ctr1=0, ctr2=0, ctr3=0, RNA=4131  (tn=40320, r=108)
step=2230000: nr=1511, ctr1=0, ctr2=0, ctr3=0, RNA=4142  (tn=40320, r=114)
step=2240000: nr=1500, ctr1=0, ctr2=0, ctr3=0, RNA=4123  (tn=40320, r=136)
step=2250000: nr=1505, ctr1=0, ctr2=0, ctr3=0, RNA=4114  (tn=40320, r=124)
step=2260000: nr=1509, ctr1=0, ctr2=0, ctr3=0, RNA=4119  (tn=40320, r=133)
step=2270000: nr=1490, ctr1=0, ctr2=0, ctr3=0, RNA=4111  (tn=40320, r=121)
step=2280000: nr=1495, ctr1=0, ctr2=0, ctr3=0, RNA=4120  (tn=40320, r=118)
step=2290000: nr=1507, ctr1=0, ctr2=0, ctr3=0, RNA=4095  (tn=40320, r=132)
step=2300000: nr=1503, ctr1=0, ctr2=0, ctr3=0, RNA=4108  (tn=40320, r=123)
step=2310000: nr=1493, ctr1=0, ctr2=0, ctr3=0, RNA=4093  (tn=40320, r=129)
step=2320000: nr=1500, ctr1=0, ctr2=0, ctr3=0, RNA=4094  (tn=40320, r=117)
step=2330000: nr=1514, ctr1=0, ctr2=0, ctr3=0, RNA=4074  (tn=40320, r=120)
step=2340000: nr=1518, ctr1=0, ctr2=0, ctr3=0, RNA=4050  (tn=40320, r=133)
step=2350000: nr=1534, ctr1=0, ctr2=0, ctr3=0, RNA=4055  (tn=40320, r=116)
step=2360000: nr=1550, ctr1=0, ctr2=0, ctr3=0, RNA=4063  (tn=40320, r=129)
step=2370000: nr=1549, ctr1=0, ctr2=0, ctr3=0, RNA=4033  (tn=40320, r=117)
step=2380000: nr=1548, ctr1=0, ctr2=0, ctr3=0, RNA=4024  (tn=40320, r=110)
step=2390000: nr=1542, ctr1=0, ctr2=0, ctr3=0, RNA=4016  (tn=40320, r=133)
step=2400000: nr=1549, ctr1=0, ctr2=0, ctr3=0, RNA=4033  (tn=40320, r=117)
step=2410000: nr=1576, ctr1=0, ctr2=0, ctr3=0, RNA=4037  (tn=40320, r=128)
step=2420000: nr=1562, ctr1=0, ctr2=0, ctr3=0, RNA=4046  (tn=40320, r=118)
step=2430000: nr=1573, ctr1=0, ctr2=0, ctr3=0, RNA=4031  (tn=40320, r=116)
step=2440000: nr=1572, ctr1=0, ctr2=0, ctr3=0, RNA=4015  (tn=40320, r=129)
step=2450000: nr=1571, ctr1=0, ctr2=0, ctr3=0, RNA=4016  (tn=40320, r=123)
step=2460000: nr=1580, ctr1=0, ctr2=0, ctr3=0, RNA=4036  (tn=40320, r=111)
step=2470000: nr=1572, ctr1=0, ctr2=0, ctr3=0, RNA=4049  (tn=40320, r=104)
step=2480000: nr=1574, ctr1=0, ctr2=0, ctr3=0, RNA=4032  (tn=40320, r=109)
step=2490000: nr=1583, ctr1=0, ctr2=0, ctr3=0, RNA=4012  (tn=40320, r=107)
step=2500000: nr=1595, ctr1=0, ctr2=0, ctr3=0, RNA=3994  (tn=40320, r=126)
step=2510000: nr=1590, ctr1=0, ctr2=0, ctr3=0, RNA=4019  (tn=40320, r=121)
step=2520000: nr=1573, ctr1=0, ctr2=0, ctr3=0, RNA=4005  (tn=40320, r=117)
step=2530000: nr=1583, ctr1=0, ctr2=0, ctr3=0, RNA=3978  (tn=40320, r=125)
step=2540000: nr=1577, ctr1=0, ctr2=0, ctr3=0, RNA=3959  (tn=40320, r=115)
step=2550000: nr=1591, ctr1=0, ctr2=0, ctr3=0, RNA=3971  (tn=40320, r=127)
step=2560000: nr=1591, ctr1=0, ctr2=0, ctr3=0, RNA=3975  (tn=40320, r=127)
step=2570000: nr=1593, ctr1=0, ctr2=0, ctr3=0, RNA=3981  (tn=40320, r=120)
step=2580000: nr=1610, ctr1=0, ctr2=0, ctr3=0, RNA=3971  (tn=40320, r=143)
step=2590000: nr=1601, ctr1=0, ctr2=0, ctr3=0, RNA=3987  (tn=40320, r=121)
step=2600000: nr=1605, ctr1=0, ctr2=0, ctr3=0, RNA=3959  (tn=40320, r=144)
step=2610000: nr=1617, ctr1=0, ctr2=0, ctr3=0, RNA=3947  (tn=40320, r=136)
step=2620000: nr=1608, ctr1=0, ctr2=0, ctr3=0, RNA=3956  (tn=40320, r=136)
step=2630000: nr=1612, ctr1=0, ctr2=0, ctr3=0, RNA=3927  (tn=40320, r=139)
step=2640000: nr=1609, ctr1=0, ctr2=0, ctr3=0, RNA=3909  (tn=40320, r=126)
step=2650000: nr=1614, ctr1=0, ctr2=0, ctr3=0, RNA=3903  (tn=40320, r=136)
step=2660000: nr=1627, ctr1=0, ctr2=0, ctr3=0, RNA=3920  (tn=40320, r=123)
step=2670000: nr=1616, ctr1=0, ctr2=0, ctr3=0, RNA=3900  (tn=40320, r=145)
step=2680000: nr=1612, ctr1=0, ctr2=0, ctr3=0, RNA=3891  (tn=40320, r=128)
step=2690000: nr=1634, ctr1=0, ctr2=0, ctr3=0, RNA=3924  (tn=40320, r=115)
