step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=1440000: nr=713, ctr1=105, ctr2=2, ctr3=0, RNA=5702  (tn=40320, r=53)
step=1450000: nr=709, ctr1=101, ctr2=2, ctr3=0, RNA=5695  (tn=40320, r=48)
step=1460000: nr=705, ctr1=100, ctr2=2, ctr3=0, RNA=5689  (tn=40320, r=59)
step=1470000: nr=696, ctr1=99, ctr2=2, ctr3=0, RNA=5675  (tn=40320, r=49)
step=1480000: nr=696, ctr1=102, ctr2=2, ctr3=0, RNA=5668  (tn=40320, r=57)
step=1490000: nr=689, ctr1=96, ctr2=2, ctr3=0, RNA=5668  (tn=40320, r=53)
step=1500000: nr=692, ctr1=97, ctr2=2, ctr3=0, RNA=5632  (tn=40320, r=48)
step=1510000: nr=696, ctr1=102, ctr2=2, ctr3=0, RNA=5641  (tn=40320, r=53)
step=1520000: nr=690, ctr1=99, ctr2=2, ctr3=0, RNA=5633  (tn=40320, r=56)
step=1530000: nr=692, ctr1=98, ctr2=2, ctr3=0, RNA=5649  (tn=40320, r=33)
step=1540000: nr=698, ctr1=99, ctr2=2, ctr3=0, RNA=5600  (tn=40320, r=45)
step=1550000: nr=688, ctr1=99, ctr2=2, ctr3=0, RNA=5594  (tn=40320, r=50)
step=1560000: nr=691, ctr1=99, ctr2=2, ctr3=0, RNA=5599  (tn=40320, r=58)
step=1570000: nr=687, ctr1=100, ctr2=2, ctr3=0, RNA=5586  (tn=40320, r=60)
step=1580000: nr=693, ctr1=99, ctr2=2, ctr3=0, RNA=5571  (tn=40320, r=54)
step=1590000: nr=691, ctr1=100, ctr2=2, ctr3=0, RNA=5549  (tn=40320, r=52)
step=1600000: nr=686, ctr1=101, ctr2=2, ctr3=0, RNA=5581  (tn=40320, r=50)
step=1610000: nr=686, ctr1=100, ctr2=2, ctr3=0, RNA=5583  (tn=40320, r=53)
step=1620000: nr=688, ctr1=101, ctr2=2, ctr3=0, RNA=5609  (tn=40320, r=50)
step=1630000: nr=681, ctr1=103, ctr2=2, ctr3=0, RNA=5614  (tn=40320, r=56)
step=1640000: nr=678, ctr1=104, ctr2=1, ctr3=0, RNA=5598  (tn=40320, r=63)
step=1650000: nr=676, ctr1=100, ctr2=1, ctr3=0, RNA=5595  (tn=40320, r=59)
step=1660000: nr=680, ctr1=100, ctr2=1, ctr3=0, RNA=5589  (tn=40320, r=53)
step=1670000: nr=678, ctr1=98, ctr2=1, ctr3=0, RNA=5600  (tn=40320, r=55)
step=1680000: nr=678, ctr1=98, ctr2=1, ctr3=0, RNA=5592  (tn=40320, r=62)
step=1690000: nr=681, ctr1=99, ctr2=1, ctr3=0, RNA=5565  (tn=40320, r=69)
step=1700000: nr=666, ctr1=100, ctr2=1, ctr3=0, RNA=5569  (tn=40320, r=63)
step=1710000: nr=659, ctr1=96, ctr2=1, ctr3=0, RNA=5590  (tn=40320, r=55)
step=1720000: nr=673, ctr1=95, ctr2=1, ctr3=0, RNA=5612  (tn=40320, r=44)
step=1730000: nr=672, ctr1=93, ctr2=1, ctr3=0, RNA=5605  (tn=40320, r=57)
step=1740000: nr=664, ctr1=91, ctr2=1, ctr3=0, RNA=5592  (tn=40320, r=68)
step=1750000: nr=664, ctr1=92, ctr2=1, ctr3=0, RNA=5585  (tn=40320, r=59)
step=1760000: nr=656, ctr1=95, ctr2=1, ctr3=0, RNA=5581  (tn=40320, r=49)
step=1770000: nr=661, ctr1=95, ctr2=1, ctr3=0, RNA=5575  (tn=40320, r=52)
step=1780000: nr=661, ctr1=99, ctr2=1, ctr3=0, RNA=5581  (tn=40320, r=55)
step=1790000: nr=663, ctr1=101, ctr2=1, ctr3=0, RNA=5577  (tn=40320, r=43)
step=1800000: nr=667, ctr1=102, ctr2=1, ctr3=0, RNA=5569  (tn=40320, r=50)
step=1810000: nr=656, ctr1=103, ctr2=1, ctr3=0, RNA=5546  (tn=40320, r=61)
step=1820000: nr=650, ctr1=104, ctr2=1, ctr3=0, RNA=5578  (tn=40320, r=56)
step=1830000: nr=644, ctr1=105, ctr2=1, ctr3=0, RNA=5572  (tn=40320, r=57)
step=1840000: nr=640, ctr1=105, ctr2=1, ctr3=0, RNA=5590  (tn=40320, r=68)
step=1850000: nr=642, ctr1=107, ctr2=1, ctr3=0, RNA=5599  (tn=40320, r=61)
step=1860000: nr=653, ctr1=106, ctr2=1, ctr3=0, RNA=5596  (tn=40320, r=65)
step=1870000: nr=650, ctr1=103, ctr2=0, ctr3=0, RNA=5585  (tn=40320, r=63)
step=1880000: nr=652, ctr1=103, ctr2=0, ctr3=0, RNA=5576  (tn=40320, r=69)
step=1890000: nr=659, ctr1=104, ctr2=0, ctr3=0, RNA=5593  (tn=40320, r=53)
step=1900000: nr=655, ctr1=106, ctr2=0, ctr3=0, RNA=5598  (tn=40320, r=62)
step=1910000: nr=643, ctr1=107, ctr2=0, ctr3=0, RNA=5572  (tn=40320, r=55)
step=1920000: nr=648, ctr1=106, ctr2=0, ctr3=0, RNA=5554  (tn=40320, r=61)
step=1930000: nr=645, ctr1=109, ctr2=0, ctr3=0, RNA=5537  (tn=40320, r=61)
step=1940000: nr=665, ctr1=110, ctr2=0, ctr3=0, RNA=5540  (tn=40320, r=66)
step=1950000: nr=679, ctr1=111, ctr2=0, ctr3=0, RNA=5519  (tn=40320, r=46)
step=1960000: nr=679, ctr1=112, ctr2=0, ctr3=0, RNA=5522  (tn=40320, r=48)
step=1970000: nr=671, ctr1=114, ctr2=0, ctr3=0, RNA=5536  (tn=40320, r=40)
step=1980000: nr=668, ctr1=114, ctr2=0, ctr3=0, RNA=5546  (tn=40320, r=61)
step=1990000: nr=663, ctr1=111, ctr2=0, ctr3=0, RNA=5530  (tn=40320, r=43)
step=2000000: nr=662, ctr1=110, ctr2=0, ctr3=0, RNA=5547  (tn=40320, r=46)
step=2010000: nr=657, ctr1=110, ctr2=0, ctr3=0, RNA=5544  (tn=40320, r=66)
step=2020000: nr=665, ctr1=110, ctr2=0, ctr3=0, RNA=5554  (tn=40320, r=63)
step=2030000: nr=671, ctr1=109, ctr2=0, ctr3=0, RNA=5535  (tn=40320, r=53)
step=2040000: nr=678, ctr1=106, ctr2=0, ctr3=0, RNA=5517  (tn=40320, r=61)
step=2050000: nr=683, ctr1=106, ctr2=0, ctr3=0, RNA=5499  (tn=40320, r=62)
step=2060000: nr=682, ctr1=106, ctr2=0, ctr3=0, RNA=5486  (tn=40320, r=57)
step=2070000: nr=680, ctr1=104, ctr2=0, ctr3=0, RNA=5454  (tn=40320, r=61)
step=2080000: nr=682, ctr1=104, ctr2=0, ctr3=0, RNA=5505  (tn=40320, r=44)
step=2090000: nr=679, ctr1=103, ctr2=0, ctr3=0, RNA=5478  (tn=40320, r=50)
step=2100000: nr=669, ctr1=106, ctr2=0, ctr3=0, RNA=5472  (tn=40320, r=52)
step=2110000: nr=674, ctr1=109, ctr2=0, ctr3=0, RNA=5491  (tn=40320, r=44)
step=2120000: nr=671, ctr1=109, ctr2=0, ctr3=0, RNA=5468  (tn=40320, r=41)
step=2130000: nr=671, ctr1=109, ctr2=0, ctr3=0, RNA=5454  (tn=40320, r=63)
step=2140000: nr=672, ctr1=111, ctr2=0, ctr3=0, RNA=5460  (tn=40320, r=60)
step=2150000: nr=670, ctr1=114, ctr2=0, ctr3=0, RNA=5449  (tn=40320, r=63)
step=2160000: nr=672, ctr1=115, ctr2=0, ctr3=0, RNA=5455  (tn=40320, r=66)
step=2170000: nr=676, ctr1=109, ctr2=0, ctr3=0, RNA=5467  (tn=40320, r=51)
step=2180000: nr=666, ctr1=110, ctr2=0, ctr3=0, RNA=5483  (tn=40320, r=49)
step=2190000: nr=657, ctr1=112, ctr2=0, ctr3=0, RNA=5424  (tn=40320, r=50)
step=2200000: nr=654, ctr1=113, ctr2=0, ctr3=0, RNA=5446  (tn=40320, r=45)
step=2210000: nr=648, ctr1=112, ctr2=0, ctr3=0, RNA=5459  (tn=40320, r=71)
step=2220000: nr=655, ctr1=111, ctr2=0, ctr3=0, RNA=5464  (tn=40320, r=63)
step=2230000: nr=657, ctr1=113, ctr2=0, ctr3=0, RNA=5431  (tn=40320, r=56)
step=2240000: nr=654, ctr1=109, ctr2=0, ctr3=0, RNA=5426  (tn=40320, r=48)
step=2250000: nr=657, ctr1=108, ctr2=0, ctr3=0, RNA=5419  (tn=40320, r=62)
step=2260000: nr=664, ctr1=103, ctr2=0, ctr3=0, RNA=5420  (tn=40320, r=55)
step=2270000: nr=659, ctr1=104, ctr2=0, ctr3=0, RNA=5411  (tn=40320, r=56)
step=2280000: nr=661, ctr1=103, ctr2=0, ctr3=0, RNA=5408  (tn=40320, r=41)
step=2290000: nr=651, ctr1=103, ctr2=0, ctr3=0, RNA=5410  (tn=40320, r=60)
step=2300000: nr=651, ctr1=101, ctr2=0, ctr3=0, RNA=5415  (tn=40320, r=55)
step=2310000: nr=646, ctr1=97, ctr2=0, ctr3=0, RNA=5428  (tn=40320, r=52)
step=2320000: nr=646, ctr1=99, ctr2=0, ctr3=0, RNA=5419  (tn=40320, r=43)
step=2330000: nr=656, ctr1=101, ctr2=0, ctr3=0, RNA=5391  (tn=40320, r=55)
step=2340000: nr=658, ctr1=98, ctr2=0, ctr3=0, RNA=5391  (tn=40320, r=79)
step=2350000: nr=663, ctr1=97, ctr2=0, ctr3=0, RNA=5393  (tn=40320, r=71)
step=2360000: nr=652, ctr1=95, ctr2=0, ctr3=0, RNA=5388  (tn=40320, r=58)
step=2370000: nr=645, ctr1=97, ctr2=0, ctr3=0, RNA=5368  (tn=40320, r=55)
step=2380000: nr=644, ctr1=97, ctr2=0, ctr3=0, RNA=5346  (tn=40320, r=54)
step=2390000: nr=644, ctr1=94, ctr2=0, ctr3=0, RNA=5391  (tn=40320, r=60)
step=2400000: nr=649, ctr1=94, ctr2=0, ctr3=0, RNA=5390  (tn=40320, r=65)
step=2410000: nr=652, ctr1=92, ctr2=0, ctr3=0, RNA=5384  (tn=40320, r=69)
step=2420000: nr=657, ctr1=93, ctr2=0, ctr3=0, RNA=5373  (tn=40320, r=48)
step=2430000: nr=660, ctr1=92, ctr2=0, ctr3=0, RNA=5370  (tn=40320, r=48)
step=2440000: nr=643, ctr1=93, ctr2=0, ctr3=0, RNA=5349  (tn=40320, r=59)
step=2450000: nr=661, ctr1=93, ctr2=0, ctr3=0, RNA=5344  (tn=40320, r=46)
step=2460000: nr=661, ctr1=86, ctr2=0, ctr3=0, RNA=5355  (tn=40320, r=49)
step=2470000: nr=670, ctr1=82, ctr2=0, ctr3=0, RNA=5352  (tn=40320, r=52)
step=2480000: nr=676, ctr1=84, ctr2=0, ctr3=0, RNA=5363  (tn=40320, r=50)
step=2490000: nr=673, ctr1=85, ctr2=0, ctr3=0, RNA=5341  (tn=40320, r=55)
step=2500000: nr=677, ctr1=82, ctr2=0, ctr3=0, RNA=5350  (tn=40320, r=61)
step=2510000: nr=675, ctr1=83, ctr2=0, ctr3=0, RNA=5387  (tn=40320, r=49)
step=2520000: nr=673, ctr1=84, ctr2=0, ctr3=0, RNA=5357  (tn=40320, r=54)
step=2530000: nr=676, ctr1=84, ctr2=0, ctr3=0, RNA=5371  (tn=40320, r=47)
step=2540000: nr=675, ctr1=83, ctr2=0, ctr3=0, RNA=5361  (tn=40320, r=48)
step=2550000: nr=677, ctr1=83, ctr2=0, ctr3=0, RNA=5341  (tn=40320, r=59)
step=2560000: nr=673, ctr1=82, ctr2=0, ctr3=0, RNA=5351  (tn=40320, r=53)
step=2570000: nr=674, ctr1=82, ctr2=0, ctr3=0, RNA=5360  (tn=40320, r=51)
step=2580000: nr=659, ctr1=81, ctr2=0, ctr3=0, RNA=5370  (tn=40320, r=55)
step=2590000: nr=669, ctr1=81, ctr2=0, ctr3=0, RNA=5351  (tn=40320, r=44)
step=2600000: nr=680, ctr1=81, ctr2=0, ctr3=0, RNA=5341  (tn=40320, r=47)
step=2610000: nr=676, ctr1=81, ctr2=0, ctr3=0, RNA=5321  (tn=40320, r=53)
step=2620000: nr=675, ctr1=81, ctr2=0, ctr3=0, RNA=5346  (tn=40320, r=49)
step=2630000: nr=672, ctr1=81, ctr2=0, ctr3=0, RNA=5311  (tn=40320, r=58)
step=2640000: nr=673, ctr1=83, ctr2=0, ctr3=0, RNA=5315  (tn=40320, r=53)
step=2650000: nr=660, ctr1=83, ctr2=0, ctr3=0, RNA=5320  (tn=40320, r=48)
step=2660000: nr=667, ctr1=83, ctr2=0, ctr3=0, RNA=5342  (tn=40320, r=48)
step=2670000: nr=663, ctr1=81, ctr2=0, ctr3=0, RNA=5332  (tn=40320, r=58)
step=2680000: nr=661, ctr1=81, ctr2=0, ctr3=0, RNA=5354  (tn=40320, r=46)
step=2690000: nr=657, ctr1=80, ctr2=0, ctr3=0, RNA=5318  (tn=40320, r=62)
step=2700000: nr=667, ctr1=79, ctr2=0, ctr3=0, RNA=5330  (tn=40320, r=49)
step=2710000: nr=666, ctr1=81, ctr2=0, ctr3=0, RNA=5339  (tn=40320, r=53)
step=2720000: nr=667, ctr1=78, ctr2=0, ctr3=0, RNA=5357  (tn=40320, r=45)
step=2730000: nr=666, ctr1=79, ctr2=0, ctr3=0, RNA=5338  (tn=40320, r=59)
