step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=1620000: nr=1587, ctr1=0, ctr2=0, ctr3=0, RNA=4375  (tn=40320, r=33)
step=1630000: nr=1569, ctr1=0, ctr2=0, ctr3=0, RNA=4360  (tn=40320, r=32)
step=1640000: nr=1581, ctr1=0, ctr2=0, ctr3=0, RNA=4357  (tn=40320, r=36)
step=1650000: nr=1576, ctr1=0, ctr2=0, ctr3=0, RNA=4347  (tn=40320, r=45)
step=1660000: nr=1579, ctr1=0, ctr2=0, ctr3=0, RNA=4383  (tn=40320, r=37)
step=1670000: nr=1582, ctr1=0, ctr2=0, ctr3=0, RNA=4360  (tn=40320, r=41)
step=1680000: nr=1592, ctr1=0, ctr2=0, ctr3=0, RNA=4382  (tn=40320, r=50)
step=1690000: nr=1590, ctr1=0, ctr2=0, ctr3=0, RNA=4366  (tn=40320, r=47)
step=1700000: nr=1596, ctr1=0, ctr2=0, ctr3=0, RNA=4350  (tn=40320, r=40)
step=1710000: nr=1609, ctr1=0, ctr2=0, ctr3=0, RNA=4354  (tn=40320, r=37)
step=1720000: nr=1608, ctr1=0, ctr2=0, ctr3=0, RNA=4384  (tn=40320, r=30)
step=1730000: nr=1597, ctr1=0, ctr2=0, ctr3=0, RNA=4389  (tn=40320, r=45)
step=1740000: nr=1605, ctr1=0, ctr2=0, ctr3=0, RNA=4406  (tn=40320, r=31)
step=1750000: nr=1611, ctr1=0, ctr2=0, ctr3=0, RNA=4418  (tn=40320, r=37)
step=1760000: nr=1600, ctr1=0, ctr2=0, ctr3=0, RNA=4424  (tn=40320, r=47)
step=1770000: nr=1601, ctr1=0, ctr2=0, ctr3=0, RNA=4404  (tn=40320, r=53)
step=1780000: nr=1595, ctr1=0, ctr2=0, ctr3=0, RNA=4415  (tn=40320, r=38)
step=1790000: nr=1623, ctr1=0, ctr2=0, ctr3=0, RNA=4378  (tn=40320, r=42)
step=1800000: nr=1616, ctr1=0, ctr2=0, ctr3=0, RNA=4388  (tn=40320, r=37)
step=1810000: nr=1613, ctr1=0, ctr2=0, ctr3=0, RNA=4400  (tn=40320, r=35)
step=1820000: nr=1615, ctr1=0, ctr2=0, ctr3=0, RNA=4415  (tn=40320, r=41)
step=1830000: nr=1612, ctr1=0, ctr2=0, ctr3=0, RNA=4425  (tn=40320, r=49)
step=1840000: nr=1618, ctr1=0, ctr2=0, ctr3=0, RNA=4421  (tn=40320, r=46)
step=1850000: nr=1606, ctr1=0, ctr2=0, ctr3=0, RNA=4412  (tn=40320, r=63)
step=1860000: nr=1594, ctr1=0, ctr2=0, ctr3=0, RNA=4396  (tn=40320, r=37)
step=1870000: nr=1606, ctr1=0, ctr2=0, ctr3=0, RNA=4392  (tn=40320, r=49)
step=1880000: nr=1607, ctr1=0, ctr2=0, ctr3=0, RNA=4415  (tn=40320, r=52)
step=1890000: nr=1614, ctr1=0, ctr2=0, ctr3=0, RNA=4406  (tn=40320, r=45)
step=1900000: nr=1603, ctr1=0, ctr2=0, ctr3=0, RNA=4384  (tn=40320, r=38)
step=1910000: nr=1596, ctr1=0, ctr2=0, ctr3=0, RNA=4390  (tn=40320, r=55)
step=1920000: nr=1603, ctr1=0, ctr2=0, ctr3=0, RNA=4427  (tn=40320, r=44)
step=1930000: nr=1595, ctr1=0, ctr2=0, ctr3=0, RNA=4406  (tn=40320, r=47)
step=1940000: nr=1596, ctr1=0, ctr2=0, ctr3=0, RNA=4403  (tn=40320, r=53)
step=1950000: nr=1597, ctr1=0, ctr2=0, ctr3=0, RNA=4422  (tn=40320, r=54)
step=1960000: nr=1597, ctr1=0, ctr2=0, ctr3=0, RNA=4413  (tn=40320, r=51)
step=1970000: nr=1594, ctr1=0, ctr2=0, ctr3=0, RNA=4403  (tn=40320, r=36)
step=1980000: nr=1593, ctr1=0, ctr2=0, ctr3=0, RNA=4386  (tn=40320, r=31)
step=1990000: nr=1574, ctr1=0, ctr2=0, ctr3=0, RNA=4373  (tn=40320, r=48)
step=2000000: nr=1594, ctr1=0, ctr2=0, ctr3=0, RNA=4374  (tn=40320, r=25)
step=2010000: nr=1589, ctr1=0, ctr2=0, ctr3=0, RNA=4387  (tn=40320, r=42)
step=2020000: nr=1603, ctr1=0, ctr2=0, ctr3=0, RNA=4383  (tn=40320, r=34)
step=2030000: nr=1587, ctr1=0, ctr2=0, ctr3=0, RNA=4382  (tn=40320, r=39)
step=2040000: nr=1600, ctr1=0, ctr2=0, ctr3=0, RNA=4372  (tn=40320, r=49)
step=2050000: nr=1592, ctr1=0, ctr2=0, ctr3=0, RNA=4388  (tn=40320, r=38)
step=2060000: nr=1594, ctr1=0, ctr2=0, ctr3=0, RNA=4363  (tn=40320, r=44)
step=2070000: nr=1598, ctr1=0, ctr2=0, ctr3=0, RNA=4335  (tn=40320, r=54)
step=2080000: nr=1594, ctr1=0, ctr2=0, ctr3=0, RNA=4345  (tn=40320, r=51)
step=2090000: nr=1586, ctr1=0, ctr2=0, ctr3=0, RNA=4369  (tn=40320, r=45)
step=2100000: nr=1594, ctr1=0, ctr2=0, ctr3=0, RNA=4380  (tn=40320, r=44)
step=2110000: nr=1580, ctr1=0, ctr2=0, ctr3=0, RNA=4408  (tn=40320, r=29)
step=2120000: nr=1572, ctr1=0, ctr2=0, ctr3=0, RNA=4392  (tn=40320, r=35)
step=2130000: nr=1576, ctr1=0, ctr2=0, ctr3=0, RNA=4371  (tn=40320, r=47)
step=2140000: nr=1577, ctr1=0, ctr2=0, ctr3=0, RNA=4376  (tn=40320, r=46)
step=2150000: nr=1584, ctr1=0, ctr2=0, ctr3=0, RNA=4386  (tn=40320, r=36)
step=2160000: nr=1574, ctr1=0, ctr2=0, ctr3=0, RNA=4399  (tn=40320, r=37)
step=2170000: nr=1589, ctr1=0, ctr2=0, ctr3=0, RNA=4414  (tn=40320, r=43)
step=2180000: nr=1597, ctr1=0, ctr2=0, ctr3=0, RNA=4419  (tn=40320, r=39)
step=2190000: nr=1600, ctr1=0, ctr2=0, ctr3=0, RNA=4431  (tn=40320, r=33)
step=2200000: nr=1605, ctr1=0, ctr2=0, ctr3=0, RNA=4417  (tn=40320, r=42)
step=2210000: nr=1599, ctr1=0, ctr2=0, ctr3=0, RNA=4394  (tn=40320, r=38)
step=2220000: nr=1600, ctr1=0, ctr2=0, ctr3=0, RNA=4387  (tn=40320, r=43)
step=2230000: nr=1610, ctr1=0, ctr2=0, ctr3=0, RNA=4382  (tn=40320, r=44)
step=2240000: nr=1603, ctr1=0, ctr2=0, ctr3=0, RNA=4378  (tn=40320, r=44)
step=2250000: nr=1597, ctr1=0, ctr2=0, ctr3=0, RNA=4394  (tn=40320, r=45)
step=2260000: nr=1604, ctr1=0, ctr2=0, ctr3=0, RNA=4379  (tn=40320, r=42)
step=2270000: nr=1593, ctr1=0, ctr2=0, ctr3=0, RNA=4358  (tn=40320, r=36)
step=2280000: nr=1598, ctr1=0, ctr2=0, ctr3=0, RNA=4352  (tn=40320, r=54)
step=2290000: nr=1592, ctr1=0, ctr2=0, ctr3=0, RNA=4376  (tn=40320, r=35)
step=2300000: nr=1576, ctr1=0, ctr2=0, ctr3=0, RNA=4358  (tn=40320, r=38)
step=2310000: nr=1589, ctr1=0, ctr2=0, ctr3=0, RNA=4360  (tn=40320, r=31)
step=2320000: nr=1603, ctr1=0, ctr2=0, ctr3=0, RNA=4348  (tn=40320, r=40)
step=2330000: nr=1603, ctr1=0, ctr2=0, ctr3=0, RNA=4362  (tn=40320, r=40)
step=2340000: nr=1578, ctr1=0, ctr2=0, ctr3=0, RNA=4386  (tn=40320, r=31)
step=2350000: nr=1586, ctr1=0, ctr2=0, ctr3=0, RNA=4360  (tn=40320, r=30)
step=2360000: nr=1588, ctr1=0, ctr2=0, ctr3=0, RNA=4375  (tn=40320, r=34)
step=2370000: nr=1588, ctr1=0, ctr2=0, ctr3=0, RNA=4371  (tn=40320, r=27)
step=2380000: nr=1586, ctr1=0, ctr2=0, ctr3=0, RNA=4376  (tn=40320, r=36)
step=2390000: nr=1603, ctr1=0, ctr2=0, ctr3=0, RNA=4362  (tn=40320, r=45)
step=2400000: nr=1588, ctr1=0, ctr2=0, ctr3=0, RNA=4364  (tn=40320, r=32)
step=2410000: nr=1581, ctr1=0, ctr2=0, ctr3=0, RNA=4388  (tn=40320, r=29)
step=2420000: nr=1580, ctr1=0, ctr2=0, ctr3=0, RNA=4396  (tn=40320, r=32)
step=2430000: nr=1589, ctr1=0, ctr2=0, ctr3=0, RNA=4383  (tn=40320, r=34)
step=2440000: nr=1585, ctr1=0, ctr2=0, ctr3=0, RNA=4394  (tn=40320, r=30)
step=2450000: nr=1567, ctr1=0, ctr2=0, ctr3=0, RNA=4403  (tn=40320, r=37)
step=2460000: nr=1568, ctr1=0, ctr2=0, ctr3=0, RNA=4381  (tn=40320, r=32)
step=2470000: nr=1550, ctr1=0, ctr2=0, ctr3=0, RNA=4388  (tn=40320, r=34)
step=2480000: nr=1570, ctr1=0, ctr2=0, ctr3=0, RNA=4392  (tn=40320, r=36)
step=2490000: nr=1563, ctr1=0, ctr2=0, ctr3=0, RNA=4363  (tn=40320, r=30)
step=2500000: nr=1563, ctr1=0, ctr2=0, ctr3=0, RNA=4383  (tn=40320, r=34)
step=2510000: nr=1548, ctr1=0, ctr2=0, ctr3=0, RNA=4373  (tn=40320, r=37)
step=2520000: nr=1554, ctr1=0, ctr2=0, ctr3=0, RNA=4334  (tn=40320, r=39)
step=2530000: nr=1553, ctr1=0, ctr2=0, ctr3=0, RNA=4342  (tn=40320, r=41)
step=2540000: nr=1554, ctr1=0, ctr2=0, ctr3=0, RNA=4298  (tn=40320, r=33)
step=2550000: nr=1566, ctr1=0, ctr2=0, ctr3=0, RNA=4312  (tn=40320, r=41)
step=2560000: nr=1542, ctr1=0, ctr2=0, ctr3=0, RNA=4332  (tn=40320, r=39)
step=2570000: nr=1543, ctr1=0, ctr2=0, ctr3=0, RNA=4329  (tn=40320, r=48)
step=2580000: nr=1543, ctr1=0, ctr2=0, ctr3=0, RNA=4369  (tn=40320, r=44)
step=2590000: nr=1549, ctr1=0, ctr2=0, ctr3=0, RNA=4403  (tn=40320, r=33)
step=2600000: nr=1551, ctr1=0, ctr2=0, ctr3=0, RNA=4382  (tn=40320, r=29)
step=2610000: nr=1545, ctr1=0, ctr2=0, ctr3=0, RNA=4341  (tn=40320, r=29)
step=2620000: nr=1543, ctr1=0, ctr2=0, ctr3=0, RNA=4376  (tn=40320, r=37)
step=2630000: nr=1547, ctr1=0, ctr2=0, ctr3=0, RNA=4336  (tn=40320, r=32)
step=2640000: nr=1557, ctr1=0, ctr2=0, ctr3=0, RNA=4349  (tn=40320, r=35)
step=2650000: nr=1554, ctr1=0, ctr2=0, ctr3=0, RNA=4360  (tn=40320, r=38)
step=2660000: nr=1552, ctr1=0, ctr2=0, ctr3=0, RNA=4339  (tn=40320, r=43)
step=2670000: nr=1546, ctr1=0, ctr2=0, ctr3=0, RNA=4349  (tn=40320, r=32)
step=2680000: nr=1556, ctr1=0, ctr2=0, ctr3=0, RNA=4323  (tn=40320, r=39)
step=2690000: nr=1547, ctr1=0, ctr2=0, ctr3=0, RNA=4339  (tn=40320, r=35)
