step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=570000: nr=1410, ctr1=4, ctr2=3, ctr3=1, RNA=4237  (tn=40320, r=76)
step=580000: nr=1408, ctr1=5, ctr2=3, ctr3=1, RNA=4195  (tn=40320, r=91)
step=590000: nr=1422, ctr1=5, ctr2=3, ctr3=1, RNA=4208  (tn=40320, r=97)
step=600000: nr=1410, ctr1=5, ctr2=3, ctr3=1, RNA=4222  (tn=40320, r=79)
step=610000: nr=1404, ctr1=5, ctr2=3, ctr3=1, RNA=4182  (tn=40320, r=111)
step=620000: nr=1397, ctr1=5, ctr2=2, ctr3=1, RNA=4165  (tn=40320, r=100)
step=630000: nr=1402, ctr1=5, ctr2=2, ctr3=1, RNA=4159  (tn=40320, r=95)
step=640000: nr=1404, ctr1=4, ctr2=2, ctr3=1, RNA=4158  (tn=40320, r=104)
step=650000: nr=1406, ctr1=4, ctr2=2, ctr3=1, RNA=4188  (tn=40320, r=86)
step=660000: nr=1415, ctr1=4, ctr2=1, ctr3=1, RNA=4165  (tn=40320, r=99)
step=670000: nr=1411, ctr1=4, ctr2=1, ctr3=1, RNA=4180  (tn=40320, r=118)
step=680000: nr=1409, ctr1=4, ctr2=1, ctr3=1, RNA=4195  (tn=40320, r=89)
step=690000: nr=1412, ctr1=3, ctr2=1, ctr3=1, RNA=4178  (tn=40320, r=90)
step=700000: nr=1412, ctr1=3, ctr2=1, ctr3=1, RNA=4111  (tn=40320, r=105)
step=710000: nr=1401, ctr1=3, ctr2=1, ctr3=1, RNA=4092  (tn=40320, r=107)
step=720000: nr=1412, ctr1=3, ctr2=1, ctr3=1, RNA=4107  (tn=40320, r=99)
step=730000: nr=1413, ctr1=3, ctr2=1, ctr3=1, RNA=4086  (tn=40320, r=94)
step=740000: nr=1413, ctr1=3, ctr2=0, ctr3=1, RNA=4088  (tn=40320, r=113)
step=750000: nr=1429, ctr1=3, ctr2=0, ctr3=1, RNA=4090  (tn=40320, r=101)
step=760000: nr=1414, ctr1=3, ctr2=0, ctr3=1, RNA=4068  (tn=40320, r=106)
step=770000: nr=1428, ctr1=3, ctr2=0, ctr3=1, RNA=4086  (tn=40320, r=118)
step=780000: nr=1418, ctr1=3, ctr2=0, ctr3=1, RNA=4066  (tn=40320, r=109)
step=790000: nr=1419, ctr1=3, ctr2=0, ctr3=1, RNA=4086  (tn=40320, r=133)
step=800000: nr=1425, ctr1=3, ctr2=0, ctr3=1, RNA=4054  (tn=40320, r=124)
step=810000: nr=1449, ctr1=3, ctr2=0, ctr3=1, RNA=4055  (tn=40320, r=105)
step=820000: nr=1439, ctr1=3, ctr2=0, ctr3=1, RNA=4004  (tn=40320, r=107)
step=830000: nr=1452, ctr1=3, ctr2=0, ctr3=1, RNA=4028  (tn=40320, r=113)
step=840000: nr=1442, ctr1=3, ctr2=0, ctr3=1, RNA=4033  (tn=40320, r=131)
step=850000: nr=1446, ctr1=3, ctr2=0, ctr3=0, RNA=4034  (tn=40320, r=103)
step=860000: nr=1449, ctr1=3, ctr2=0, ctr3=0, RNA=3982  (tn=40320, r=122)
step=870000: nr=1455, ctr1=3, ctr2=0, ctr3=0, RNA=3987  (tn=40320, r=110)
step=880000: nr=1449, ctr1=3, ctr2=0, ctr3=0, RNA=3984  (tn=40320, r=112)
step=890000: nr=1452, ctr1=3, ctr2=0, ctr3=0, RNA=3977  (tn=40320, r=104)
step=900000: nr=1461, ctr1=3, ctr2=0, ctr3=0, RNA=3983  (tn=40320, r=102)
step=910000: nr=1466, ctr1=3, ctr2=0, ctr3=0, RNA=3977  (tn=40320, r=103)
step=920000: nr=1462, ctr1=3, ctr2=0, ctr3=0, RNA=3962  (tn=40320, r=118)
step=930000: nr=1462, ctr1=3, ctr2=0, ctr3=0, RNA=3963  (tn=40320, r=120)
step=940000: nr=1457, ctr1=3, ctr2=0, ctr3=0, RNA=3949  (tn=40320, r=115)
step=950000: nr=1468, ctr1=3, ctr2=0, ctr3=0, RNA=3963  (tn=40320, r=129)
step=960000: nr=1475, ctr1=3, ctr2=0, ctr3=0, RNA=3959  (tn=40320, r=118)
step=970000: nr=1464, ctr1=3, ctr2=0, ctr3=0, RNA=3948  (tn=40320, r=94)
step=980000: nr=1496, ctr1=3, ctr2=0, ctr3=0, RNA=3926  (tn=40320, r=119)
step=990000: nr=1479, ctr1=3, ctr2=0, ctr3=0, RNA=3904  (tn=40320, r=125)
step=1000000: nr=1479, ctr1=3, ctr2=0, ctr3=0, RNA=3912  (tn=40320, r=107)
step=1010000: nr=1482, ctr1=3, ctr2=0, ctr3=0, RNA=3872  (tn=40320, r=126)
step=1020000: nr=1490, ctr1=3, ctr2=0, ctr3=0, RNA=3898  (tn=40320, r=115)
step=1030000: nr=1468, ctr1=3, ctr2=0, ctr3=0, RNA=3879  (tn=40320, r=110)
step=1040000: nr=1476, ctr1=3, ctr2=0, ctr3=0, RNA=3845  (tn=40320, r=113)
step=1050000: nr=1480, ctr1=2, ctr2=0, ctr3=0, RNA=3852  (tn=40320, r=131)
step=1060000: nr=1492, ctr1=2, ctr2=0, ctr3=0, RNA=3849  (tn=40320, r=145)
step=1070000: nr=1484, ctr1=2, ctr2=0, ctr3=0, RNA=3836  (tn=40320, r=125)
step=1080000: nr=1490, ctr1=2, ctr2=0, ctr3=0, RNA=3834  (tn=40320, r=125)
step=1090000: nr=1497, ctr1=2, ctr2=0, ctr3=0, RNA=3824  (tn=40320, r=134)
step=1100000: nr=1505, ctr1=2, ctr2=0, ctr3=0, RNA=3850  (tn=40320, r=130)
step=1110000: nr=1490, ctr1=2, ctr2=0, ctr3=0, RNA=3802  (tn=40320, r=131)
step=1120000: nr=1502, ctr1=2, ctr2=0, ctr3=0, RNA=3817  (tn=40320, r=118)
step=1130000: nr=1503, ctr1=2, ctr2=0, ctr3=0, RNA=3822  (tn=40320, r=138)
step=1140000: nr=1485, ctr1=2, ctr2=0, ctr3=0, RNA=3771  (tn=40320, r=128)
step=1150000: nr=1493, ctr1=2, ctr2=0, ctr3=0, RNA=3753  (tn=40320, r=140)
step=1160000: nr=1487, ctr1=2, ctr2=0, ctr3=0, RNA=3771  (tn=40320, r=124)
step=1170000: nr=1495, ctr1=2, ctr2=0, ctr3=0, RNA=3771  (tn=40320, r=156)
step=1180000: nr=1499, ctr1=2, ctr2=0, ctr3=0, RNA=3774  (tn=40320, r=173)
step=1190000: nr=1514, ctr1=2, ctr2=0, ctr3=0, RNA=3791  (tn=40320, r=148)
step=1200000: nr=1510, ctr1=2, ctr2=0, ctr3=0, RNA=3770  (tn=40320, r=151)
step=1210000: nr=1521, ctr1=2, ctr2=0, ctr3=0, RNA=3786  (tn=40320, r=136)
step=1220000: nr=1522, ctr1=2, ctr2=0, ctr3=0, RNA=3761  (tn=40320, r=134)
step=1230000: nr=1525, ctr1=2, ctr2=0, ctr3=0, RNA=3750  (tn=40320, r=160)
step=1240000: nr=1533, ctr1=2, ctr2=0, ctr3=0, RNA=3781  (tn=40320, r=164)
step=1250000: nr=1536, ctr1=2, ctr2=0, ctr3=0, RNA=3791  (tn=40320, r=165)
step=1260000: nr=1529, ctr1=1, ctr2=0, ctr3=0, RNA=3783  (tn=40320, r=159)
step=1270000: nr=1527, ctr1=1, ctr2=0, ctr3=0, RNA=3765  (tn=40320, r=156)
step=1280000: nr=1521, ctr1=1, ctr2=0, ctr3=0, RNA=3762  (tn=40320, r=153)
step=1290000: nr=1520, ctr1=1, ctr2=0, ctr3=0, RNA=3739  (tn=40320, r=157)
step=1300000: nr=1518, ctr1=1, ctr2=0, ctr3=0, RNA=3731  (tn=40320, r=165)
step=1310000: nr=1517, ctr1=1, ctr2=0, ctr3=0, RNA=3728  (tn=40320, r=146)
step=1320000: nr=1531, ctr1=1, ctr2=0, ctr3=0, RNA=3728  (tn=40320, r=158)
step=1330000: nr=1529, ctr1=1, ctr2=0, ctr3=0, RNA=3742  (tn=40320, r=115)
step=1340000: nr=1525, ctr1=1, ctr2=0, ctr3=0, RNA=3718  (tn=40320, r=124)
step=1350000: nr=1523, ctr1=1, ctr2=0, ctr3=0, RNA=3689  (tn=40320, r=137)
step=1360000: nr=1528, ctr1=1, ctr2=0, ctr3=0, RNA=3675  (tn=40320, r=166)
step=1370000: nr=1534, ctr1=1, ctr2=0, ctr3=0, RNA=3654  (tn=40320, r=151)
step=1380000: nr=1550, ctr1=1, ctr2=0, ctr3=0, RNA=3635  (tn=40320, r=151)
step=1390000: nr=1550, ctr1=1, ctr2=0, ctr3=0, RNA=3643  (tn=40320, r=157)
step=1400000: nr=1561, ctr1=1, ctr2=0, ctr3=0, RNA=3646  (tn=40320, r=143)
step=1410000: nr=1553, ctr1=1, ctr2=0, ctr3=0, RNA=3629  (tn=40320, r=144)
step=1420000: nr=1557, ctr1=1, ctr2=0, ctr3=0, RNA=3622  (tn=40320, r=147)
step=1430000: nr=1562, ctr1=1, ctr2=0, ctr3=0, RNA=3606  (tn=40320, r=142)
step=1440000: nr=1556, ctr1=1, ctr2=0, ctr3=0, RNA=3576  (tn=40320, r=150)
step=1450000: nr=1571, ctr1=1, ctr2=0, ctr3=0, RNA=3592  (tn=40320, r=146)
step=1460000: nr=1565, ctr1=1, ctr2=0, ctr3=0, RNA=3578  (tn=40320, r=140)
step=1470000: nr=1575, ctr1=1, ctr2=0, ctr3=0, RNA=3568  (tn=40320, r=158)
step=1480000: nr=1574, ctr1=1, ctr2=0, ctr3=0, RNA=3580  (tn=40320, r=144)
step=1490000: nr=1584, ctr1=1, ctr2=0, ctr3=0, RNA=3580  (tn=40320, r=158)
step=1500000: nr=1572, ctr1=1, ctr2=0, ctr3=0, RNA=3561  (tn=40320, r=170)
step=1510000: nr=1578, ctr1=1, ctr2=0, ctr3=0, RNA=3551  (tn=40320, r=179)
step=1520000: nr=1586, ctr1=1, ctr2=0, ctr3=0, RNA=3548  (tn=40320, r=156)
step=1530000: nr=1590, ctr1=1, ctr2=0, ctr3=0, RNA=3528  (tn=40320, r=155)
step=1540000: nr=1596, ctr1=1, ctr2=0, ctr3=0, RNA=3505  (tn=40320, r=164)
step=1550000: nr=1603, ctr1=1, ctr2=0, ctr3=0, RNA=3546  (tn=40320, r=164)
step=1560000: nr=1612, ctr1=1, ctr2=0, ctr3=0, RNA=3545  (tn=40320, r=181)
step=1570000: nr=1605, ctr1=1, ctr2=0, ctr3=0, RNA=3525  (tn=40320, r=172)
step=1580000: nr=1601, ctr1=1, ctr2=0, ctr3=0, RNA=3499  (tn=40320, r=190)
step=1590000: nr=1610, ctr1=1, ctr2=0, ctr3=0, RNA=3485  (tn=40320, r=195)
step=1600000: nr=1620, ctr1=1, ctr2=0, ctr3=0, RNA=3504  (tn=40320, r=195)
step=1610000: nr=1620, ctr1=1, ctr2=0, ctr3=0, RNA=3504  (tn=40320, r=178)
step=1620000: nr=1615, ctr1=1, ctr2=0, ctr3=0, RNA=3496  (tn=40320, r=156)
step=1630000: nr=1634, ctr1=1, ctr2=0, ctr3=0, RNA=3463  (tn=40320, r=179)
step=1640000: nr=1623, ctr1=1, ctr2=0, ctr3=0, RNA=3509  (tn=40320, r=154)
step=1650000: nr=1621, ctr1=1, ctr2=0, ctr3=0, RNA=3458  (tn=40320, r=164)
step=1660000: nr=1643, ctr1=1, ctr2=0, ctr3=0, RNA=3483  (tn=40320, r=178)
step=1670000: nr=1631, ctr1=1, ctr2=0, ctr3=0, RNA=3486  (tn=40320, r=159)
step=1680000: nr=1631, ctr1=1, ctr2=0, ctr3=0, RNA=3490  (tn=40320, r=186)
step=1690000: nr=1654, ctr1=1, ctr2=0, ctr3=0, RNA=3474  (tn=40320, r=157)
step=1700000: nr=1640, ctr1=1, ctr2=0, ctr3=0, RNA=3424  (tn=40320, r=195)
step=1710000: nr=1632, ctr1=1, ctr2=0, ctr3=0, RNA=3420  (tn=40320, r=192)
step=1720000: nr=1640, ctr1=1, ctr2=0, ctr3=0, RNA=3407  (tn=40320, r=195)
step=1730000: nr=1649, ctr1=1, ctr2=0, ctr3=0, RNA=3405  (tn=40320, r=201)
step=1740000: nr=1655, ctr1=1, ctr2=0, ctr3=0, RNA=3407  (tn=40320, r=195)
step=1750000: nr=1674, ctr1=1, ctr2=0, ctr3=0, RNA=3384  (tn=40320, r=169)
step=1760000: nr=1669, ctr1=1, ctr2=0, ctr3=0, RNA=3370  (tn=40320, r=198)
step=1770000: nr=1670, ctr1=1, ctr2=0, ctr3=0, RNA=3362  (tn=40320, r=188)
step=1780000: nr=1666, ctr1=1, ctr2=0, ctr3=0, RNA=3379  (tn=40320, r=163)
step=1790000: nr=1666, ctr1=1, ctr2=0, ctr3=0, RNA=3339  (tn=40320, r=195)
step=1800000: nr=1672, ctr1=1, ctr2=0, ctr3=0, RNA=3376  (tn=40320, r=195)
step=1810000: nr=1686, ctr1=1, ctr2=0, ctr3=0, RNA=3372  (tn=40320, r=181)
step=1820000: nr=1675, ctr1=1, ctr2=0, ctr3=0, RNA=3329  (tn=40320, r=185)
step=1830000: nr=1668, ctr1=1, ctr2=0, ctr3=0, RNA=3347  (tn=40320, r=199)
step=1840000: nr=1668, ctr1=1, ctr2=0, ctr3=0, RNA=3322  (tn=40320, r=212)
step=1850000: nr=1690, ctr1=1, ctr2=0, ctr3=0, RNA=3332  (tn=40320, r=204)
step=1860000: nr=1680, ctr1=1, ctr2=0, ctr3=0, RNA=3328  (tn=40320, r=181)
step=1870000: nr=1682, ctr1=1, ctr2=0, ctr3=0, RNA=3350  (tn=40320, r=194)
step=1880000: nr=1683, ctr1=1, ctr2=0, ctr3=0, RNA=3346  (tn=40320, r=213)
step=1890000: nr=1678, ctr1=1, ctr2=0, ctr3=0, RNA=3356  (tn=40320, r=207)
step=1900000: nr=1691, ctr1=1, ctr2=0, ctr3=0, RNA=3336  (tn=40320, r=192)
step=1910000: nr=1689, ctr1=0, ctr2=0, ctr3=0, RNA=3344  (tn=40320, r=182)
step=1920000: nr=1685, ctr1=0, ctr2=0, ctr3=0, RNA=3327  (tn=40320, r=186)
step=1930000: nr=1693, ctr1=0, ctr2=0, ctr3=0, RNA=3320  (tn=40320, r=224)
step=1940000: nr=1702, ctr1=0, ctr2=0, ctr3=0, RNA=3342  (tn=40320, r=220)
step=1950000: nr=1687, ctr1=0, ctr2=0, ctr3=0, RNA=3308  (tn=40320, r=243)
step=1960000: nr=1695, ctr1=0, ctr2=0, ctr3=0, RNA=3304  (tn=40320, r=260)
step=1970000: nr=1713, ctr1=0, ctr2=0, ctr3=0, RNA=3330  (tn=40320, r=261)
step=1980000: nr=1694, ctr1=0, ctr2=0, ctr3=0, RNA=3307  (tn=40320, r=234)
step=1990000: nr=1702, ctr1=0, ctr2=0, ctr3=0, RNA=3292  (tn=40320, r=230)
step=2000000: nr=1706, ctr1=0, ctr2=0, ctr3=0, RNA=3297  (tn=40320, r=227)
step=2010000: nr=1706, ctr1=0, ctr2=0, ctr3=0, RNA=3278  (tn=40320, r=226)
step=2020000: nr=1700, ctr1=0, ctr2=0, ctr3=0, RNA=3306  (tn=40320, r=219)
step=2030000: nr=1695, ctr1=0, ctr2=0, ctr3=0, RNA=3290  (tn=40320, r=201)
step=2040000: nr=1721, ctr1=0, ctr2=0, ctr3=0, RNA=3322  (tn=40320, r=190)
step=2050000: nr=1709, ctr1=0, ctr2=0, ctr3=0, RNA=3269  (tn=40320, r=216)
step=2060000: nr=1709, ctr1=0, ctr2=0, ctr3=0, RNA=3285  (tn=40320, r=224)
step=2070000: nr=1686, ctr1=0, ctr2=0, ctr3=0, RNA=3247  (tn=40320, r=228)
step=2080000: nr=1697, ctr1=0, ctr2=0, ctr3=0, RNA=3269  (tn=40320, r=240)
step=2090000: nr=1705, ctr1=0, ctr2=0, ctr3=0, RNA=3270  (tn=40320, r=228)
step=2100000: nr=1701, ctr1=0, ctr2=0, ctr3=0, RNA=3266  (tn=40320, r=226)
step=2110000: nr=1689, ctr1=0, ctr2=0, ctr3=0, RNA=3246  (tn=40320, r=241)
step=2120000: nr=1708, ctr1=0, ctr2=0, ctr3=0, RNA=3285  (tn=40320, r=228)
step=2130000: nr=1713, ctr1=0, ctr2=0, ctr3=0, RNA=3240  (tn=40320, r=242)
step=2140000: nr=1712, ctr1=0, ctr2=0, ctr3=0, RNA=3260  (tn=40320, r=229)
step=2150000: nr=1712, ctr1=0, ctr2=0, ctr3=0, RNA=3244  (tn=40320, r=203)
step=2160000: nr=1718, ctr1=0, ctr2=0, ctr3=0, RNA=3236  (tn=40320, r=209)
step=2170000: nr=1749, ctr1=0, ctr2=0, ctr3=0, RNA=3230  (tn=40320, r=233)
step=2180000: nr=1718, ctr1=0, ctr2=0, ctr3=0, RNA=3230  (tn=40320, r=190)
step=2190000: nr=1739, ctr1=0, ctr2=0, ctr3=0, RNA=3233  (tn=40320, r=214)
step=2200000: nr=1738, ctr1=0, ctr2=0, ctr3=0, RNA=3201  (tn=40320, r=233)
step=2210000: nr=1736, ctr1=0, ctr2=0, ctr3=0, RNA=3218  (tn=40320, r=205)
step=2220000: nr=1759, ctr1=0, ctr2=0, ctr3=0, RNA=3211  (tn=40320, r=213)
step=2230000: nr=1776, ctr1=0, ctr2=0, ctr3=0, RNA=3186  (tn=40320, r=234)
step=2240000: nr=1768, ctr1=0, ctr2=0, ctr3=0, RNA=3199  (tn=40320, r=213)
step=2250000: nr=1777, ctr1=0, ctr2=0, ctr3=0, RNA=3179  (tn=40320, r=215)
step=2260000: nr=1786, ctr1=0, ctr2=0, ctr3=0, RNA=3213  (tn=40320, r=209)
step=2270000: nr=1776, ctr1=0, ctr2=0, ctr3=0, RNA=3183  (tn=40320, r=201)
step=2280000: nr=1784, ctr1=0, ctr2=0, ctr3=0, RNA=3210  (tn=40320, r=188)
step=2290000: nr=1782, ctr1=0, ctr2=0, ctr3=0, RNA=3169  (tn=40320, r=191)
step=2300000: nr=1790, ctr1=0, ctr2=0, ctr3=0, RNA=3187  (tn=40320, r=179)
step=2310000: nr=1787, ctr1=0, ctr2=0, ctr3=0, RNA=3176  (tn=40320, r=206)
step=2320000: nr=1782, ctr1=0, ctr2=0, ctr3=0, RNA=3167  (tn=40320, r=196)
step=2330000: nr=1794, ctr1=0, ctr2=0, ctr3=0, RNA=3158  (tn=40320, r=190)
step=2340000: nr=1794, ctr1=0, ctr2=0, ctr3=0, RNA=3156  (tn=40320, r=201)
step=2350000: nr=1808, ctr1=0, ctr2=0, ctr3=0, RNA=3168  (tn=40320, r=182)
step=2360000: nr=1785, ctr1=0, ctr2=0, ctr3=0, RNA=3156  (tn=40320, r=187)
step=2370000: nr=1783, ctr1=0, ctr2=0, ctr3=0, RNA=3152  (tn=40320, r=216)
step=2380000: nr=1791, ctr1=0, ctr2=0, ctr3=0, RNA=3187  (tn=40320, r=213)
step=2390000: nr=1785, ctr1=0, ctr2=0, ctr3=0, RNA=3185  (tn=40320, r=195)
step=2400000: nr=1797, ctr1=0, ctr2=0, ctr3=0, RNA=3171  (tn=40320, r=192)
step=2410000: nr=1811, ctr1=0, ctr2=0, ctr3=0, RNA=3199  (tn=40320, r=179)
step=2420000: nr=1823, ctr1=0, ctr2=0, ctr3=0, RNA=3164  (tn=40320, r=188)
step=2430000: nr=1822, ctr1=0, ctr2=0, ctr3=0, RNA=3152  (tn=40320, r=184)
step=2440000: nr=1836, ctr1=0, ctr2=0, ctr3=0, RNA=3144  (tn=40320, r=185)
step=2450000: nr=1834, ctr1=0, ctr2=0, ctr3=0, RNA=3132  (tn=40320, r=188)
step=2460000: nr=1839, ctr1=0, ctr2=0, ctr3=0, RNA=3103  (tn=40320, r=186)
step=2470000: nr=1846, ctr1=0, ctr2=0, ctr3=0, RNA=3089  (tn=40320, r=193)
step=2480000: nr=1838, ctr1=0, ctr2=0, ctr3=0, RNA=3085  (tn=40320, r=172)
step=2490000: nr=1844, ctr1=0, ctr2=0, ctr3=0, RNA=3099  (tn=40320, r=174)
step=2500000: nr=1837, ctr1=0, ctr2=0, ctr3=0, RNA=3134  (tn=40320, r=184)
step=2510000: nr=1820, ctr1=0, ctr2=0, ctr3=0, RNA=3105  (tn=40320, r=190)
step=2520000: nr=1814, ctr1=0, ctr2=0, ctr3=0, RNA=3096  (tn=40320, r=182)
step=2530000: nr=1825, ctr1=0, ctr2=0, ctr3=0, RNA=3100  (tn=40320, r=160)
step=2540000: nr=1844, ctr1=0, ctr2=0, ctr3=0, RNA=3094  (tn=40320, r=200)
step=2550000: nr=1849, ctr1=0, ctr2=0, ctr3=0, RNA=3090  (tn=40320, r=225)
step=2560000: nr=1855, ctr1=0, ctr2=0, ctr3=0, RNA=3095  (tn=40320, r=189)
step=2570000: nr=1855, ctr1=0, ctr2=0, ctr3=0, RNA=3061  (tn=40320, r=179)
step=2580000: nr=1847, ctr1=0, ctr2=0, ctr3=0, RNA=3062  (tn=40320, r=177)
step=2590000: nr=1840, ctr1=0, ctr2=0, ctr3=0, RNA=3042  (tn=40320, r=181)
step=2600000: nr=1839, ctr1=0, ctr2=0, ctr3=0, RNA=3074  (tn=40320, r=170)
step=2610000: nr=1842, ctr1=0, ctr2=0, ctr3=0, RNA=3083  (tn=40320, r=172)
step=2620000: nr=1843, ctr1=0, ctr2=0, ctr3=0, RNA=3107  (tn=40320, r=168)
step=2630000: nr=1834, ctr1=0, ctr2=0, ctr3=0, RNA=3065  (tn=40320, r=178)
step=2640000: nr=1840, ctr1=0, ctr2=0, ctr3=0, RNA=3044  (tn=40320, r=189)
step=2650000: nr=1859, ctr1=0, ctr2=0, ctr3=0, RNA=3043  (tn=40320, r=208)
step=2660000: nr=1855, ctr1=0, ctr2=0, ctr3=0, RNA=3029  (tn=40320, r=188)
step=2670000: nr=1852, ctr1=0, ctr2=0, ctr3=0, RNA=3009  (tn=40320, r=209)
step=2680000: nr=1840, ctr1=0, ctr2=0, ctr3=0, RNA=3023  (tn=40320, r=220)
step=2690000: nr=1854, ctr1=0, ctr2=0, ctr3=0, RNA=3049  (tn=40320, r=217)
